business_date,channel,city,transaction_count,transaction_amount_inr,fraud_count,fraud_amount_inr,fraud_rate_pct,decline_count,challenge_count,avg_risk_score
2026-06-27,POS,Pune,5,11008.85,0,0.0,0.0,0,0,38.42
2026-06-27,RTGS,Ahmedabad,4,2821633.06,0,0.0,0.0,0,0,39.25
2026-06-27,RTGS,Bengaluru,1,587186.8,0,0.0,0.0,0,0,39.6
2026-06-27,RTGS,Chennai,1,787270.12,0,0.0,0.0,0,0,63.6
2026-06-27,RTGS,Delhi,2,2391182.18,0,0.0,0.0,0,0,51.4
2026-06-27,RTGS,Kochi,3,2555978.0,0,0.0,0.0,0,0,30.23
2026-06-27,RTGS,Kolkata,2,1044396.78,1,141.39,50.0,0,0,50.4
2026-06-27,RTGS,Mumbai,1,1077783.95,0,0.0,0.0,0,0,50.5
2026-06-27,RTGS,Pune,2,2173777.97,0,0.0,0.0,0,0,37.95
2026-06-27,UPI,Ahmedabad,7,8255.93,0,0.0,0.0,0,0,28.0
2026-06-27,UPI,Bengaluru,5,5423.33,0,0.0,0.0,0,0,19.38
2026-06-27,UPI,Delhi,8,14830.23,0,0.0,0.0,0,1,32.59
2026-06-27,UPI,Hyderabad,12,40166.89,0,0.0,0.0,0,0,37.06
2026-06-27,UPI,Jaipur,2,4604.95,0,0.0,0.0,0,0,41.9
2026-06-27,UPI,Kochi,6,10037.55,0,0.0,0.0,0,0,21.47
2026-06-27,UPI,Kolkata,6,17443.36,0,0.0,0.0,0,0,23.15
2026-06-27,UPI,Mumbai,1,1377.07,0,0.0,0.0,0,0,12.6
2026-06-27,UPI,Pune,6,9767.29,0,0.0,0.0,0,0,33.3
2026-06-28,ATM,Ahmedabad,2,2709.36,0,0.0,0.0,0,0,22.45
2026-06-28,ATM,Bengaluru,1,2075.99,0,0.0,0.0,0,0,13.9
2026-06-28,ATM,Chennai,3,4668.83,0,0.0,0.0,0,0,28.5
2026-06-28,ATM,Delhi,3,11456.97,0,0.0,0.0,0,0,27.07
2026-06-28,ATM,Hyderabad,4,8062.91,0,0.0,0.0,0,0,30.78
2026-06-28,ATM,Jaipur,2,4101.74,0,0.0,0.0,0,0,16.6
2026-06-28,ATM,Kochi,6,17390.36,0,0.0,0.0,0,0,31.63
2026-06-28,ATM,Kolkata,2,5523.87,0,0.0,0.0,0,0,25.5
2026-06-28,ATM,Mumbai,2,4762.8,0,0.0,0.0,0,0,35.1
2026-06-28,ATM,Pune,5,22523.72,0,0.0,0.0,0,0,28.06
2026-06-28,Branch,Bengaluru,1,4511.45,0,0.0,0.0,0,0,46.0
2026-06-28,Branch,Chennai,1,2833.09,0,0.0,0.0,0,0,32.2
2026-06-28,Branch,Delhi,1,10242.56,0,0.0,0.0,0,0,54.6
2026-06-28,Branch,Kochi,1,948.31,0,0.0,0.0,0,0,18.3
2026-06-28,Branch,Kolkata,2,9341.81,0,0.0,0.0,0,1,63.7
2026-06-28,Branch,Mumbai,2,4754.45,0,0.0,0.0,0,0,33.65
2026-06-28,Branch,Pune,1,711.63,0,0.0,0.0,0,0,33.8
2026-06-28,IMPS,Ahmedabad,3,2603.24,0,0.0,0.0,0,0,42.33
2026-06-28,IMPS,Bengaluru,2,3238.19,0,0.0,0.0,0,0,45.8
2026-06-28,IMPS,Chennai,1,1428.49,0,0.0,0.0,0,0,24.9
2026-06-28,IMPS,Delhi,4,17375.95,0,0.0,0.0,0,0,32.5
2026-06-28,IMPS,Hyderabad,3,10448.1,0,0.0,0.0,0,0,35.77
2026-06-28,IMPS,Jaipur,4,5472.77,0,0.0,0.0,0,0,17.1
2026-06-28,IMPS,Kochi,3,58918.56,1,53846.06,33.333,0,1,47.27
2026-06-28,IMPS,Kolkata,2,12333.83,0,0.0,0.0,0,0,33.45
2026-06-28,IMPS,Mumbai,3,14198.5,0,0.0,0.0,0,0,22.93
2026-06-28,Internet Banking,Ahmedabad,3,4217.31,0,0.0,0.0,0,0,32.0
2026-06-28,Internet Banking,Bengaluru,2,2389.43,0,0.0,0.0,0,0,26.95
2026-06-28,Internet Banking,Chennai,3,86761.02,1,84907.55,33.333,0,1,37.93
2026-06-28,Internet Banking,Delhi,2,5386.13,0,0.0,0.0,0,0,18.55
2026-06-28,Internet Banking,Hyderabad,2,12730.59,0,0.0,0.0,0,0,40.1
2026-06-28,Internet Banking,Jaipur,4,1666.68,0,0.0,0.0,0,0,18.02
2026-06-28,Internet Banking,Kochi,1,6827.92,0,0.0,0.0,0,0,45.4
2026-06-28,Internet Banking,Kolkata,4,14170.32,0,0.0,0.0,0,0,32.4
2026-06-28,Internet Banking,Mumbai,5,11139.63,0,0.0,0.0,0,0,33.96
2026-06-28,Mobile Banking,Ahmedabad,6,16342.7,1,127.17,16.667,0,1,29.0
2026-06-28,Mobile Banking,Bengaluru,5,17185.05,0,0.0,0.0,0,0,33.3
2026-06-28,Mobile Banking,Chennai,6,14541.71,0,0.0,0.0,0,0,30.87
2026-06-28,Mobile Banking,Delhi,2,8981.81,0,0.0,0.0,0,0,34.25
2026-06-28,Mobile Banking,Hyderabad,6,19085.47,0,0.0,0.0,0,0,30.35
2026-06-28,Mobile Banking,Jaipur,1,666.86,0,0.0,0.0,0,0,17.9
2026-06-28,Mobile Banking,Kochi,2,8528.73,0,0.0,0.0,0,0,31.4
2026-06-28,Mobile Banking,Kolkata,4,4179.57,1,2424.87,25.0,0,1,27.77
2026-06-28,Mobile Banking,Mumbai,5,37348.8,0,0.0,0.0,0,0,25.84
2026-06-28,Mobile Banking,Pune,2,4154.58,0,0.0,0.0,0,0,26.4
2026-06-28,NEFT,Ahmedabad,3,5515.86,0,0.0,0.0,0,0,39.8
2026-06-28,NEFT,Bengaluru,4,23563.83,0,0.0,0.0,0,0,35.92
2026-06-28,NEFT,Chennai,3,10377.22,0,0.0,0.0,0,0,30.47
2026-06-28,NEFT,Delhi,6,20018.98,0,0.0,0.0,0,0,42.12
2026-06-28,NEFT,Hyderabad,5,48385.98,0,0.0,0.0,0,0,26.34
2026-06-28,NEFT,Jaipur,1,648.07,0,0.0,0.0,0,0,9.9
2026-06-28,NEFT,Kochi,1,855.09,0,0.0,0.0,0,0,55.5
2026-06-28,NEFT,Kolkata,3,7184.61,0,0.0,0.0,0,0,37.97
2026-06-28,NEFT,Mumbai,1,23952.96,0,0.0,0.0,0,0,48.2
2026-06-28,NEFT,Pune,4,10481.51,0,0.0,0.0,0,0,34.42
2026-06-28,POS,Ahmedabad,2,9487.65,0,0.0,0.0,0,0,22.05
2026-06-28,POS,Bengaluru,9,30977.01,0,0.0,0.0,0,0,33.27
2026-06-28,POS,Chennai,6,40309.0,0,0.0,0.0,0,0,31.87
2026-06-28,POS,Delhi,3,9561.15,0,0.0,0.0,0,0,28.1
2026-06-28,POS,Hyderabad,3,26710.37,0,0.0,0.0,0,0,38.5
2026-06-28,POS,Jaipur,7,17157.97,0,0.0,0.0,0,0,23.39
2026-06-28,POS,Kochi,2,6857.76,0,0.0,0.0,0,0,29.25
2026-06-28,POS,Kolkata,2,2613.55,0,0.0,0.0,0,0,15.65
2026-06-28,POS,Mumbai,2,1051.93,1,33.1,50.0,0,1,53.05
2026-06-28,POS,Pune,4,6161.0,0,0.0,0.0,0,0,31.57
2026-06-28,RTGS,Bengaluru,2,1894928.34,0,0.0,0.0,0,0,41.65
2026-06-28,RTGS,Hyderabad,2,2329970.28,0,0.0,0.0,0,0,32.15
2026-06-28,RTGS,Jaipur,3,3341178.96,0,0.0,0.0,0,0,43.77
2026-06-28,RTGS,Kochi,2,1980624.03,0,0.0,0.0,0,0,34.2
2026-06-28,RTGS,Kolkata,3,3099699.23,0,0.0,0.0,0,0,35.0
2026-06-28,RTGS,Pune,3,2826166.7,0,0.0,0.0,0,0,45.2
2026-06-28,UPI,Ahmedabad,8,11192.38,0,0.0,0.0,0,1,27.98
2026-06-28,UPI,Bengaluru,6,8691.25,0,0.0,0.0,0,0,30.2
2026-06-28,UPI,Chennai,8,11462.02,0,0.0,0.0,0,0,23.11
2026-06-28,UPI,Delhi,1,199.78,0,0.0,0.0,0,0,27.6
2026-06-28,UPI,Hyderabad,5,8250.97,0,0.0,0.0,0,0,30.14
2026-06-28,UPI,Jaipur,5,17139.11,0,0.0,0.0,0,0,25.16
2026-06-28,UPI,Kochi,7,15505.38,0,0.0,0.0,0,0,26.49
2026-06-28,UPI,Kolkata,3,19510.93,0,0.0,0.0,0,0,42.03
2026-06-28,UPI,Mumbai,9,21837.31,0,0.0,0.0,0,0,26.64
2026-06-28,UPI,Pune,4,14477.81,0,0.0,0.0,0,0,30.68
2026-06-29,ATM,Ahmedabad,1,1420.39,0,0.0,0.0,0,0,50.6
2026-06-29,ATM,Bengaluru,6,7061.3,0,0.0,0.0,0,0,29.62
2026-06-29,ATM,Chennai,3,4472.61,0,0.0,0.0,0,0,30.47
2026-06-29,ATM,Delhi,1,2930.42,0,0.0,0.0,0,0,47.3
2026-06-29,ATM,Hyderabad,5,9400.53,0,0.0,0.0,0,0,31.58
2026-06-29,ATM,Kochi,3,6251.32,0,0.0,0.0,0,0,35.13
2026-06-29,ATM,Kolkata,5,5450.0,0,0.0,0.0,0,0,25.64
2026-06-29,ATM,Mumbai,4,6166.8,0,0.0,0.0,0,0,35.5
2026-06-29,ATM,Pune,4,21423.29,0,0.0,0.0,0,0,34.67
2026-06-29,Branch,Ahmedabad,1,507.59,0,0.0,0.0,0,0,18.2
2026-06-29,Branch,Bengaluru,2,2753.36,0,0.0,0.0,0,0,37.8
2026-06-29,Branch,Kochi,2,4518.85,0,0.0,0.0,0,0,16.5
2026-06-29,IMPS,Ahmedabad,3,3229.83,0,0.0,0.0,0,0,17.47
2026-06-29,IMPS,Chennai,2,13051.3,0,0.0,0.0,0,0,31.55
2026-06-29,IMPS,Delhi,1,1029.17,0,0.0,0.0,0,0,32.5
2026-06-29,IMPS,Hyderabad,2,2856.06,0,0.0,0.0,0,0,20.25
2026-06-29,IMPS,Kochi,3,4403.44,0,0.0,0.0,0,0,28.23
2026-06-29,IMPS,Kolkata,1,4878.37,0,0.0,0.0,0,0,38.9
2026-06-29,IMPS,Mumbai,2,5554.19,0,0.0,0.0,0,0,11.8
2026-06-29,IMPS,Pune,1,692.73,0,0.0,0.0,0,0,10.4
2026-06-29,Internet Banking,Ahmedabad,3,7026.52,0,0.0,0.0,0,0,30.87
2026-06-29,Internet Banking,Bengaluru,7,7478.43,0,0.0,0.0,0,0,19.34
2026-06-29,Internet Banking,Chennai,2,6951.18,0,0.0,0.0,0,0,32.25
2026-06-29,Internet Banking,Delhi,2,8287.23,0,0.0,0.0,0,0,28.8
2026-06-29,Internet Banking,Hyderabad,5,8810.51,0,0.0,0.0,0,0,34.98
2026-06-29,Internet Banking,Jaipur,1,616.27,0,0.0,0.0,0,0,23.2
2026-06-29,Internet Banking,Kochi,3,3356.16,0,0.0,0.0,0,0,15.5
2026-06-29,Internet Banking,Mumbai,3,9404.12,0,0.0,0.0,0,0,30.43
2026-06-29,Internet Banking,Pune,6,14123.6,0,0.0,0.0,0,0,29.48
2026-06-29,Mobile Banking,Ahmedabad,2,3580.21,0,0.0,0.0,0,0,20.15
2026-06-29,Mobile Banking,Bengaluru,5,8785.92,0,0.0,0.0,0,0,33.72
2026-06-29,Mobile Banking,Chennai,2,2579.45,0,0.0,0.0,0,0,22.5
2026-06-29,Mobile Banking,Delhi,4,6715.11,0,0.0,0.0,0,0,31.55
2026-06-29,Mobile Banking,Hyderabad,6,24136.3,0,0.0,0.0,0,0,29.52
2026-06-29,Mobile Banking,Jaipur,1,755.33,0,0.0,0.0,0,0,18.2
2026-06-29,Mobile Banking,Kochi,4,5328.84,0,0.0,0.0,0,0,30.02
2026-06-29,Mobile Banking,Kolkata,3,4215.59,0,0.0,0.0,0,0,25.17
2026-06-29,Mobile Banking,Pune,4,601010.96,1,546587.3,25.0,1,0,51.33
2026-06-29,NEFT,Ahmedabad,3,106753.22,1,102732.44,33.333,0,0,33.8
2026-06-29,NEFT,Bengaluru,1,2567.19,0,0.0,0.0,0,0,25.4
2026-06-29,NEFT,Chennai,2,18448.03,0,0.0,0.0,0,0,36.95
2026-06-29,NEFT,Hyderabad,4,7110.05,0,0.0,0.0,0,0,34.23
2026-06-29,NEFT,Jaipur,1,11996.05,0,0.0,0.0,0,0,30.7
2026-06-29,NEFT,Kochi,1,1701.06,0,0.0,0.0,0,0,19.6
2026-06-29,NEFT,Kolkata,4,7739.84,0,0.0,0.0,0,0,34.48
2026-06-29,NEFT,Mumbai,5,9890.92,0,0.0,0.0,0,0,22.98
2026-06-29,POS,Ahmedabad,4,10732.61,0,0.0,0.0,0,0,24.1
2026-06-29,POS,Bengaluru,8,32037.04,0,0.0,0.0,0,0,38.71
2026-06-29,POS,Chennai,2,3360.03,0,0.0,0.0,0,0,25.3
2026-06-29,POS,Delhi,7,5552.3,0,0.0,0.0,0,0,23.99
2026-06-29,POS,Hyderabad,7,15392.46,0,0.0,0.0,0,0,28.76
2026-06-29,POS,Jaipur,5,7346.59,0,0.0,0.0,0,0,19.08
2026-06-29,POS,Kochi,3,7190.3,0,0.0,0.0,0,0,30.17
2026-06-29,POS,Kolkata,4,25129.62,0,0.0,0.0,0,0,33.67
2026-06-29,POS,Mumbai,3,9581.92,0,0.0,0.0,0,0,32.13
2026-06-29,POS,Pune,4,6266.97,0,0.0,0.0,0,0,18.98
2026-06-29,RTGS,Ahmedabad,3,2973618.91,0,0.0,0.0,0,0,46.17
2026-06-29,RTGS,Bengaluru,1,1286323.37,0,0.0,0.0,0,0,51.4
2026-06-29,RTGS,Delhi,3,3359961.13,0,0.0,0.0,0,0,40.6
2026-06-29,RTGS,Hyderabad,1,927166.52,0,0.0,0.0,0,0,54.4
2026-06-29,RTGS,Jaipur,2,1844463.88,0,0.0,0.0,0,2,71.9
2026-06-29,RTGS,Kolkata,3,3978941.83,0,0.0,0.0,0,0,27.67
2026-06-29,UPI,Ahmedabad,5,10086.03,0,0.0,0.0,0,0,20.04
2026-06-29,UPI,Bengaluru,6,9165.09,0,0.0,0.0,0,0,19.03
2026-06-29,UPI,Chennai,7,16056.99,0,0.0,0.0,0,0,26.13
2026-06-29,UPI,Delhi,8,15645.6,1,196.29,12.5,0,2,37.03
2026-06-29,UPI,Hyderabad,8,39197.06,0,0.0,0.0,0,0,21.45
2026-06-29,UPI,Jaipur,3,1176.31,0,0.0,0.0,0,0,25.73
2026-06-29,UPI,Kochi,6,13012.52,0,0.0,0.0,0,0,29.35
2026-06-29,UPI,Kolkata,4,14325.52,0,0.0,0.0,0,0,33.12
2026-06-29,UPI,Mumbai,10,19782.37,0,0.0,0.0,0,0,30.03
2026-06-29,UPI,Pune,5,8348.27,0,0.0,0.0,0,0,23.3
2026-06-30,ATM,Ahmedabad,1,3115.08,0,0.0,0.0,0,0,47.5
2026-06-30,ATM,Bengaluru,3,178969.16,1,174920.44,33.333,0,0,32.6
2026-06-30,ATM,Chennai,2,1698.92,0,0.0,0.0,0,0,36.4
2026-06-30,ATM,Delhi,5,6485.32,0,0.0,0.0,0,0,21.82
2026-06-30,ATM,Hyderabad,4,10266.69,0,0.0,0.0,0,0,36.38
2026-06-30,ATM,Jaipur,2,7719.2,0,0.0,0.0,0,0,48.1
2026-06-30,ATM,Kochi,7,38057.12,0,0.0,0.0,0,0,34.81
2026-06-30,ATM,Kolkata,3,27592.76,0,0.0,0.0,0,0,33.93
2026-06-30,ATM,Mumbai,2,10410.09,0,0.0,0.0,0,0,30.35
2026-06-30,ATM,Pune,3,12930.19,0,0.0,0.0,0,0,29.73
2026-06-30,Branch,Ahmedabad,2,991.01,0,0.0,0.0,0,0,34.4
2026-06-30,Branch,Bengaluru,2,4003.93,0,0.0,0.0,0,0,30.1
2026-06-30,Branch,Kochi,1,366.53,0,0.0,0.0,0,0,16.7
2026-06-30,Branch,Pune,3,2671.7,0,0.0,0.0,0,0,28.43
2026-06-30,IMPS,Ahmedabad,1,22949.31,0,0.0,0.0,0,0,30.8
2026-06-30,IMPS,Bengaluru,4,8126.94,0,0.0,0.0,0,0,18.02
2026-06-30,IMPS,Chennai,4,8905.04,0,0.0,0.0,0,0,31.62
2026-06-30,IMPS,Delhi,6,30425.02,0,0.0,0.0,0,0,41.25
2026-06-30,IMPS,Hyderabad,2,8220.94,0,0.0,0.0,0,0,48.35
2026-06-30,IMPS,Jaipur,3,8514.01,0,0.0,0.0,0,0,27.73
2026-06-30,IMPS,Kochi,3,4120.22,0,0.0,0.0,0,0,20.37
2026-06-30,IMPS,Kolkata,2,2834.05,0,0.0,0.0,0,0,28.45
2026-06-30,IMPS,Mumbai,5,7754.15,0,0.0,0.0,0,0,29.86
2026-06-30,IMPS,Pune,1,241.1,0,0.0,0.0,0,0,31.4
2026-06-30,Internet Banking,Ahmedabad,1,7386.86,0,0.0,0.0,0,0,38.4
2026-06-30,Internet Banking,Bengaluru,4,18059.94,0,0.0,0.0,0,0,28.35
2026-06-30,Internet Banking,Chennai,4,15455.91,0,0.0,0.0,0,0,47.58
2026-06-30,Internet Banking,Delhi,2,3137.78,0,0.0,0.0,0,0,31.35
2026-06-30,Internet Banking,Hyderabad,5,16201.14,0,0.0,0.0,0,0,31.54
2026-06-30,Internet Banking,Jaipur,3,4335.74,0,0.0,0.0,0,0,42.97
2026-06-30,Internet Banking,Kochi,3,4810.77,0,0.0,0.0,0,0,28.27
2026-06-30,Internet Banking,Kolkata,5,19358.07,0,0.0,0.0,0,0,37.98
2026-06-30,Internet Banking,Mumbai,3,13653.19,0,0.0,0.0,0,0,20.7
2026-06-30,Internet Banking,Pune,5,296937.95,1,281722.22,20.0,0,0,31.7
2026-06-30,Mobile Banking,Ahmedabad,6,18602.76,0,0.0,0.0,0,0,30.97
2026-06-30,Mobile Banking,Bengaluru,3,5520.82,0,0.0,0.0,0,0,17.17
2026-06-30,Mobile Banking,Chennai,9,64173.83,0,0.0,0.0,0,0,26.63
2026-06-30,Mobile Banking,Delhi,9,11818.99,0,0.0,0.0,0,0,30.33
2026-06-30,Mobile Banking,Hyderabad,5,14281.73,0,0.0,0.0,0,0,25.62
2026-06-30,Mobile Banking,Jaipur,5,21460.01,0,0.0,0.0,0,0,36.04
2026-06-30,Mobile Banking,Kochi,4,25901.17,0,0.0,0.0,0,0,30.0
2026-06-30,Mobile Banking,Kolkata,2,43255.07,0,0.0,0.0,0,0,25.8
2026-06-30,Mobile Banking,Mumbai,3,5020.17,0,0.0,0.0,0,0,19.23
2026-06-30,Mobile Banking,Pune,4,11264.98,0,0.0,0.0,0,0,23.88
2026-06-30,NEFT,Ahmedabad,2,5886.67,0,0.0,0.0,0,0,21.4
2026-06-30,NEFT,Bengaluru,1,615.35,0,0.0,0.0,0,0,32.2
2026-06-30,NEFT,Chennai,2,2402.73,0,0.0,0.0,0,0,21.2
2026-06-30,NEFT,Delhi,2,1882.48,0,0.0,0.0,0,0,19.5
2026-06-30,NEFT,Jaipur,2,2978.51,0,0.0,0.0,0,0,28.35
2026-06-30,NEFT,Kochi,2,12867.71,0,0.0,0.0,0,0,23.25
2026-06-30,NEFT,Kolkata,2,3731.33,0,0.0,0.0,0,0,29.05
2026-06-30,NEFT,Mumbai,4,13476.65,0,0.0,0.0,0,0,38.6
2026-06-30,NEFT,Pune,1,297.99,0,0.0,0.0,0,0,7.8
2026-06-30,POS,Ahmedabad,10,28193.43,0,0.0,0.0,0,0,22.27
2026-06-30,POS,Bengaluru,2,9602.92,0,0.0,0.0,0,0,28.65
2026-06-30,POS,Chennai,5,13236.78,1,1801.39,20.0,1,0,44.68
2026-06-30,POS,Delhi,2,1895.22,0,0.0,0.0,0,0,20.2
2026-06-30,POS,Hyderabad,7,8813.4,0,0.0,0.0,0,0,28.01
2026-06-30,POS,Jaipur,7,15803.07,1,1531.29,14.286,0,1,41.36
2026-06-30,POS,Kochi,5,30888.2,0,0.0,0.0,0,1,40.44
2026-06-30,POS,Kolkata,5,11284.47,0,0.0,0.0,0,0,25.82
2026-06-30,POS,Mumbai,4,10323.96,0,0.0,0.0,0,0,30.12
2026-06-30,POS,Pune,6,8832.07,0,0.0,0.0,0,0,18.0
2026-06-30,RTGS,Ahmedabad,1,868537.83,0,0.0,0.0,0,0,32.7
2026-06-30,RTGS,Bengaluru,3,1473539.9,0,0.0,0.0,0,1,50.9
2026-06-30,RTGS,Chennai,4,2698859.57,0,0.0,0.0,0,1,50.9
2026-06-30,RTGS,Delhi,1,1356821.27,0,0.0,0.0,0,0,31.6
2026-06-30,RTGS,Hyderabad,1,1317160.7,0,0.0,0.0,0,0,52.4
2026-06-30,RTGS,Jaipur,1,443539.81,0,0.0,0.0,0,0,51.9
2026-06-30,RTGS,Kochi,1,632560.91,0,0.0,0.0,0,0,34.9
2026-06-30,RTGS,Mumbai,3,2524893.92,0,0.0,0.0,0,0,39.63
2026-06-30,RTGS,Pune,2,1589737.71,0,0.0,0.0,0,0,40.0
2026-06-30,UPI,Ahmedabad,6,50225.79,0,0.0,0.0,0,0,38.87
2026-06-30,UPI,Bengaluru,6,20027.89,0,0.0,0.0,0,1,36.02
2026-06-30,UPI,Chennai,3,11626.65,0,0.0,0.0,0,0,28.67
2026-06-30,UPI,Delhi,2,1003.83,0,0.0,0.0,0,0,25.0
2026-06-30,UPI,Hyderabad,5,8647.1,0,0.0,0.0,0,0,21.72
2026-06-30,UPI,Jaipur,5,10841.83,0,0.0,0.0,0,0,30.88
2026-06-30,UPI,Kochi,4,3761.1,0,0.0,0.0,0,0,23.17
2026-06-30,UPI,Kolkata,3,14934.98,0,0.0,0.0,0,0,34.97
2026-06-30,UPI,Mumbai,5,11416.06,0,0.0,0.0,0,0,23.28
2026-06-30,UPI,Pune,10,21768.94,0,0.0,0.0,0,0,30.02
2026-07-01,ATM,Ahmedabad,7,17156.34,0,0.0,0.0,0,0,30.36
2026-07-01,ATM,Bengaluru,2,1273.11,0,0.0,0.0,0,0,28.35
2026-07-01,ATM,Chennai,2,2991.45,0,0.0,0.0,0,0,35.1
2026-07-01,ATM,Delhi,3,8482.8,0,0.0,0.0,0,0,23.9
2026-07-01,ATM,Hyderabad,1,913.6,0,0.0,0.0,0,0,11.8
2026-07-01,ATM,Jaipur,3,8487.03,0,0.0,0.0,0,1,28.2
2026-07-01,ATM,Kochi,4,1937.3,0,0.0,0.0,0,0,20.57
2026-07-01,ATM,Kolkata,3,15620.56,0,0.0,0.0,0,0,40.4
2026-07-01,ATM,Mumbai,1,2514.48,0,0.0,0.0,0,0,59.0
2026-07-01,ATM,Pune,2,2394.8,0,0.0,0.0,0,0,29.15
2026-07-01,Branch,Ahmedabad,1,14138.72,0,0.0,0.0,0,0,27.6
2026-07-01,Branch,Bengaluru,3,25367.98,0,0.0,0.0,0,0,20.8
2026-07-01,Branch,Delhi,2,1397.77,0,0.0,0.0,0,0,31.7
2026-07-01,Branch,Kochi,1,1474.39,0,0.0,0.0,0,0,42.9
2026-07-01,Branch,Kolkata,1,748.98,0,0.0,0.0,0,0,30.9
2026-07-01,Branch,Mumbai,1,2510.52,0,0.0,0.0,0,0,42.4
2026-07-01,IMPS,Ahmedabad,5,10825.35,0,0.0,0.0,0,0,27.56
2026-07-01,IMPS,Bengaluru,2,754.42,0,0.0,0.0,0,0,26.3
2026-07-01,IMPS,Chennai,2,10177.31,0,0.0,0.0,0,1,50.5
2026-07-01,IMPS,Delhi,1,377013.0,1,377013.0,100.0,0,0,56.0
2026-07-01,IMPS,Hyderabad,2,8303.64,0,0.0,0.0,0,0,36.25
2026-07-01,IMPS,Jaipur,4,11077.65,0,0.0,0.0,0,0,39.62
2026-07-01,IMPS,Kochi,6,14815.2,0,0.0,0.0,0,0,27.17
2026-07-01,IMPS,Mumbai,2,18581.68,0,0.0,0.0,0,0,25.9
2026-07-01,IMPS,Pune,2,3003.73,0,0.0,0.0,0,0,24.1
2026-07-01,Internet Banking,Ahmedabad,2,7339.42,0,0.0,0.0,0,0,26.9
2026-07-01,Internet Banking,Chennai,5,578266.91,1,553782.0,20.0,0,0,37.18
2026-07-01,Internet Banking,Delhi,3,1785.38,0,0.0,0.0,0,0,26.53
2026-07-01,Internet Banking,Hyderabad,2,7741.66,0,0.0,0.0,0,0,33.65
2026-07-01,Internet Banking,Jaipur,2,13785.65,0,0.0,0.0,0,0,29.2
2026-07-01,Internet Banking,Kochi,4,11425.83,0,0.0,0.0,0,0,23.02
2026-07-01,Internet Banking,Mumbai,4,8248.61,0,0.0,0.0,0,0,24.12
2026-07-01,Internet Banking,Pune,4,11947.58,0,0.0,0.0,0,0,24.67
2026-07-01,Mobile Banking,Ahmedabad,8,21364.93,0,0.0,0.0,0,0,31.54
2026-07-01,Mobile Banking,Bengaluru,10,24500.38,0,0.0,0.0,0,0,32.42
2026-07-01,Mobile Banking,Chennai,4,12856.62,0,0.0,0.0,0,0,26.5
2026-07-01,Mobile Banking,Delhi,3,20800.76,0,0.0,0.0,0,0,33.37
2026-07-01,Mobile Banking,Hyderabad,8,11839.68,0,0.0,0.0,0,0,26.0
2026-07-01,Mobile Banking,Jaipur,5,12476.01,0,0.0,0.0,0,0,24.28
2026-07-01,Mobile Banking,Kochi,3,16176.43,0,0.0,0.0,0,0,36.43
2026-07-01,Mobile Banking,Kolkata,5,21474.95,0,0.0,0.0,0,0,36.48
2026-07-01,Mobile Banking,Pune,3,4337.43,0,0.0,0.0,0,0,18.33
2026-07-01,NEFT,Ahmedabad,1,4508.68,0,0.0,0.0,0,0,38.5
2026-07-01,NEFT,Chennai,3,12915.51,0,0.0,0.0,0,0,28.43
2026-07-01,NEFT,Delhi,2,2111.09,0,0.0,0.0,0,0,28.2
2026-07-01,NEFT,Jaipur,1,1053.82,0,0.0,0.0,0,0,23.2
2026-07-01,NEFT,Kochi,3,3105.48,0,0.0,0.0,0,0,19.87
2026-07-01,NEFT,Kolkata,1,1487.68,0,0.0,0.0,0,0,23.4
2026-07-01,NEFT,Mumbai,1,3195.6,0,0.0,0.0,0,0,32.8
2026-07-01,NEFT,Pune,2,14058.07,0,0.0,0.0,0,0,32.3
2026-07-01,POS,Ahmedabad,2,7331.67,0,0.0,0.0,0,0,40.15
2026-07-01,POS,Bengaluru,9,26210.2,0,0.0,0.0,0,0,32.59
2026-07-01,POS,Chennai,4,2857.28,0,0.0,0.0,0,0,15.65
2026-07-01,POS,Delhi,7,17795.59,0,0.0,0.0,0,0,28.57
2026-07-01,POS,Hyderabad,2,3418.95,0,0.0,0.0,0,0,35.3
2026-07-01,POS,Jaipur,4,20377.87,0,0.0,0.0,0,0,32.62
2026-07-01,POS,Kochi,5,14161.53,0,0.0,0.0,0,0,37.24
2026-07-01,POS,Kolkata,4,8416.41,0,0.0,0.0,0,0,34.02
2026-07-01,POS,Mumbai,5,11206.18,0,0.0,0.0,0,0,38.8
2026-07-01,POS,Pune,1,972.11,0,0.0,0.0,0,0,30.5
2026-07-01,RTGS,Chennai,2,2245400.83,0,0.0,0.0,0,1,49.05
2026-07-01,RTGS,Hyderabad,2,2170014.18,0,0.0,0.0,0,0,28.75
2026-07-01,RTGS,Jaipur,1,692925.71,0,0.0,0.0,0,1,68.4
2026-07-01,RTGS,Kochi,1,319138.96,1,319138.96,100.0,1,0,89.3
2026-07-01,RTGS,Kolkata,2,2079776.76,0,0.0,0.0,0,1,52.4
2026-07-01,RTGS,Mumbai,6,4457843.69,0,0.0,0.0,0,0,37.35
2026-07-01,UPI,Ahmedabad,5,22255.76,0,0.0,0.0,0,1,50.38
2026-07-01,UPI,Bengaluru,5,33041.52,0,0.0,0.0,0,1,42.18
2026-07-01,UPI,Chennai,10,16583.93,0,0.0,0.0,0,0,32.39
2026-07-01,UPI,Delhi,9,98811.33,1,79408.28,11.111,1,0,31.43
2026-07-01,UPI,Hyderabad,8,14207.09,0,0.0,0.0,0,0,27.23
