transaction_id,transaction_ts,customer_id,account_id,channel,transaction_type,amount_inr,currency,merchant_id,merchant_category,city,state,latitude,longitude,device_id,device_trust_status,ip_address,txn_count_1h,unusual_hour_flag,distance_from_home_km,amount_deviation_score,fraud_risk_score,decision,transaction_status,is_fraud,fraud_type,rrn
TXN000006295,2026-07-22 18:03:34,CUST001822,ACC00001822,NEFT,Debit,1921.63,INR,MER00274,Electronics,Pune,Maharashtra,18.51783,73.85073,DEV00182201,Trusted,172.45.25.210,1,0,0,0.524,10.3,APPROVE,SUCCESS,0,NONE,RRN73555397749
TXN000019985,2026-07-22 18:07:18,CUST000064,ACC00000064,UPI,Debit,629.82,INR,MER00034,E-commerce,Hyderabad,Telangana,17.36562,78.46411,DEV00006401,Known,172.235.79.120,3,0,0,0.144,13.4,APPROVE,SUCCESS,0,NONE,RRN83903144418
TXN000020446,2026-07-22 18:09:42,CUST000375,ACC00000375,RTGS,Debit,790204.5,INR,MER00245,Healthcare,Chennai,Tamil Nadu,13.06549,80.30049,DEV00037502,New,172.196.81.160,3,0,0,516.791,50.0,APPROVE,SUCCESS,0,NONE,RRN64145268883
TXN000035873,2026-07-22 18:10:30,CUST000348,ACC00000348,ATM,Debit,1217.94,INR,CASH,Cash Withdrawal,Chennai,Tamil Nadu,13.10195,80.24609,DEV00034801,New,172.123.143.245,1,0,0,0.086,29.7,APPROVE,SUCCESS,0,NONE,RRN19436858408
TXN000020212,2026-07-22 18:21:06,CUST001044,ACC00001044,UPI,Debit,2647.15,INR,MER00380,E-commerce,Kolkata,West Bengal,22.60249,88.36286,DEV00104401,Known,172.212.80.218,1,0,0,1.236,21.5,APPROVE,SUCCESS,0,NONE,RRN39263734189
TXN000043356,2026-07-22 18:23:19,CUST001727,ACC00001727,NEFT,Debit,4890.49,INR,MER00233,Travel,Delhi,Delhi,28.63379,77.20487,DEV00172701,New,172.106.173.239,2,0,0,29.411,52.1,APPROVE,SUCCESS,0,NONE,RRN34848612723
TXN000035477,2026-07-22 18:26:09,CUST001522,ACC00001522,NEFT,Debit,2886.92,INR,MER00483,Grocery,Jaipur,Rajasthan,26.93889,75.7918,DEV00152202,New,172.227.141.247,3,0,0,1.955,51.2,APPROVE,SUCCESS,0,NONE,RRN55911071633
TXN000037004,2026-07-22 18:27:38,CUST001059,ACC00001059,NEFT,Debit,5560.45,INR,MER00203,Education,Mumbai,Maharashtra,19.05594,72.86902,DEV00105901,New,172.4.148.49,0,0,0,2.721,51.8,APPROVE,SUCCESS,0,NONE,RRN49780235382
TXN000006478,2026-07-22 18:34:56,CUST001691,ACC00001691,UPI,Debit,1827.98,INR,MER00291,Fuel,Delhi,Delhi,28.64209,77.22202,DEV00169101,Trusted,172.228.25.69,4,0,0,0.39,23.3,APPROVE,SUCCESS,0,NONE,RRN61369474740
TXN000015206,2026-07-22 18:37:53,CUST001449,ACC00001449,NEFT,Debit,2693.33,INR,MER00444,Gaming,Hyderabad,Telangana,17.36236,78.49852,DEV00144902,Trusted,172.206.60.218,0,0,0,3.682,29.5,APPROVE,SUCCESS,0,NONE,RRN29924636701
TXN000041491,2026-07-22 18:45:15,CUST001885,ACC00001885,Branch,Debit,1717.17,INR,MER00146,Electronics,Mumbai,Maharashtra,19.06578,72.86322,DEV00188502,Trusted,172.241.165.30,0,0,0,2.111,27.2,APPROVE,FAILED,0,NONE,RRN35117798670
TXN000048016,2026-07-22 18:47:36,CUST001713,ACC00001713,RTGS,Debit,935455.12,INR,MER00461,Electronics,Chennai,Tamil Nadu,13.08665,80.27649,DEV00171301,Trusted,172.16.192.42,1,0,0,210.043,32.7,APPROVE,SUCCESS,0,NONE,RRN32354454183
TXN000042708,2026-07-22 18:52:39,CUST000702,ACC00000702,Internet Banking,Debit,2050.45,INR,MER00307,E-commerce,Kochi,Kerala,9.91723,76.24621,DEV00070201,New,172.208.170.202,0,0,0,0.614,34.2,APPROVE,SUCCESS,0,NONE,RRN76506518068
TXN000026068,2026-07-22 18:54:53,CUST000430,ACC00000430,ATM,Debit,3750.25,INR,CASH,Cash Withdrawal,Ahmedabad,Gujarat,23.00855,72.59278,DEV00043002,New,172.68.104.68,0,0,0,0.65,38.0,APPROVE,SUCCESS,0,NONE,RRN62636486594
TXN000015327,2026-07-22 18:55:42,CUST000597,ACC00000597,POS,Debit,2377.54,INR,MER00497,Grocery,Bengaluru,Karnataka,12.97547,77.582,DEV00059702,New,172.77.61.119,1,0,0,0.174,32.5,APPROVE,SUCCESS,0,NONE,RRN52223655543
TXN000041356,2026-07-22 19:06:02,CUST001853,ACC00001853,UPI,Debit,2555.82,INR,MER00471,E-commerce,Jaipur,Rajasthan,26.93327,75.8134,DEV00185301,Known,172.106.165.150,3,0,0,1.12,30.0,APPROVE,SUCCESS,0,NONE,RRN48461752321
TXN000016125,2026-07-22 19:10:21,CUST001898,ACC00001898,POS,Debit,2017.7,INR,MER00052,Utilities,Pune,Maharashtra,18.52673,73.87259,DEV00189801,Trusted,172.125.64.125,0,0,0,1.495,24.1,APPROVE,SUCCESS,0,NONE,RRN25058989141
TXN000044011,2026-07-22 19:12:52,CUST000698,ACC00000698,RTGS,Debit,649784.47,INR,MER00064,Electronics,Hyderabad,Telangana,17.41428,78.49801,DEV00069801,Known,172.11.176.174,3,0,0,140.605,30.3,APPROVE,SUCCESS,0,NONE,RRN12473223773
TXN000002512,2026-07-22 19:14:30,CUST000496,ACC00000496,Branch,Debit,1445.24,INR,MER00030,Electronics,Jaipur,Rajasthan,26.89342,75.79695,DEV00049601,Trusted,172.12.10.38,2,0,0,0.932,20.9,APPROVE,FAILED,0,NONE,RRN94005853998
TXN000004084,2026-07-22 19:40:01,CUST000674,ACC00000674,ATM,Debit,1219.97,INR,CASH,Cash Withdrawal,Bengaluru,Karnataka,12.9858,77.57596,DEV00067401,Trusted,172.84.16.113,3,0,0,0.446,18.4,APPROVE,SUCCESS,0,NONE,RRN94820479477
TXN000030209,2026-07-22 19:44:14,CUST000427,ACC00000427,RTGS,Debit,1285331.6,INR,MER00011,Healthcare,Kochi,Kerala,9.92374,76.25912,DEV00042701,Trusted,172.209.120.35,3,0,0,2410.41,36.9,APPROVE,SUCCESS,0,NONE,RRN68590369249
TXN000000613,2026-07-22 19:47:29,CUST001005,ACC00001005,UPI,Debit,1757.86,INR,MER00351,Education,Chennai,Tamil Nadu,13.07918,80.2674,DEV00100501,Known,172.113.2.105,2,0,0,2.027,29.8,APPROVE,SUCCESS,0,NONE,RRN77281257351
TXN000031807,2026-07-22 19:48:36,CUST000783,ACC00000783,POS,Debit,3406.27,INR,MER00087,Education,Kochi,Kerala,9.93469,76.28869,DEV00078302,Trusted,172.57.127.89,0,0,0,2.56,26.6,APPROVE,SUCCESS,0,NONE,RRN95196960239
TXN000009967,2026-07-22 19:52:06,CUST000501,ACC00000501,ATM,Debit,2655.83,INR,CASH,Cash Withdrawal,Kolkata,West Bengal,22.59419,88.38986,DEV00050101,Trusted,172.217.39.175,0,0,0,0.448,8.3,APPROVE,SUCCESS,0,NONE,RRN94351341391
TXN000033341,2026-07-22 20:20:20,CUST001279,ACC00001279,UPI,Debit,4199.23,INR,MER00303,E-commerce,Pune,Maharashtra,18.52006,73.83234,DEV00127901,Trusted,172.91.133.212,3,0,0,1.723,29.4,APPROVE,SUCCESS,0,NONE,RRN56141729974
TXN000036852,2026-07-22 20:30:14,CUST000637,ACC00000637,UPI,Debit,1087.97,INR,MER00500,Travel,Kochi,Kerala,9.90816,76.26687,DEV00063701,Known,172.102.147.73,1,0,0,0.665,15.0,APPROVE,SUCCESS,0,NONE,RRN99703221945
TXN000013959,2026-07-22 20:51:13,CUST000754,ACC00000754,UPI,Debit,997.91,INR,MER00256,Restaurants,Jaipur,Rajasthan,26.9071,75.78125,DEV00075402,Known,172.209.55.19,4,0,0,0.377,16.4,APPROVE,SUCCESS,0,NONE,RRN76129539080
TXN000018076,2026-07-22 20:51:15,CUST001640,ACC00001640,IMPS,Debit,2396.99,INR,MER00364,Utilities,Hyderabad,Telangana,17.35559,78.51058,DEV00164001,Trusted,172.76.72.145,2,0,0,3.438,32.3,APPROVE,SUCCESS,0,NONE,RRN98502306377
TXN000045866,2026-07-22 20:53:23,CUST001324,ACC00001324,Mobile Banking,Debit,334.17,INR,MER00292,Utilities,Bengaluru,Karnataka,12.94952,77.56702,DEV00132401,New,172.116.183.38,4,0,0,0.589,39.6,APPROVE,SUCCESS,0,NONE,RRN67007579982
TXN000033056,2026-07-22 20:56:15,CUST001746,ACC00001746,Internet Banking,Debit,2885.18,INR,MER00406,Grocery,Ahmedabad,Gujarat,23.05125,72.59838,DEV00174601,New,172.56.132.139,3,0,0,0.366,39.9,APPROVE,SUCCESS,0,NONE,RRN20955277133
TXN000029130,2026-07-22 21:07:23,CUST001985,ACC00001985,POS,Debit,5406.24,INR,MER00440,Electronics,Mumbai,Maharashtra,19.07576,72.86794,DEV00198501,Trusted,172.130.116.139,1,0,0,11.812,34.1,APPROVE,SUCCESS,0,NONE,RRN53746099537
TXN000028329,2026-07-22 21:08:04,CUST000186,ACC00000186,UPI,Debit,1102.83,INR,MER00211,Education,Jaipur,Rajasthan,26.92146,75.76108,DEV00018602,New,172.79.113.7,2,0,0,0.231,31.2,APPROVE,SUCCESS,0,NONE,RRN43140560477
TXN000042792,2026-07-22 21:08:14,CUST000265,ACC00000265,UPI,Debit,3313.4,INR,MER00349,Electronics,Ahmedabad,Gujarat,23.04961,72.58967,DEV00026502,Known,172.42.171.24,3,0,0,0.348,13.2,APPROVE,SUCCESS,0,NONE,RRN19293971146
TXN000045234,2026-07-22 21:15:48,CUST001613,ACC00001613,NEFT,Debit,612.71,INR,MER00371,E-commerce,Pune,Maharashtra,18.49542,73.83488,DEV00161301,Trusted,172.234.180.45,3,0,0,0.117,14.8,APPROVE,SUCCESS,0,NONE,RRN32456736463
TXN000000896,2026-07-22 21:24:47,CUST000591,ACC00000591,Mobile Banking,Debit,3843.3,INR,MER00399,Grocery,Bengaluru,Karnataka,12.95891,77.61849,DEV00059101,New,172.146.3.205,0,0,0,4.859,43.1,APPROVE,SUCCESS,0,NONE,RRN94222359308
TXN000004591,2026-07-22 21:25:45,CUST001172,ACC00001172,POS,Debit,1721.46,INR,MER00075,Healthcare,Hyderabad,Telangana,17.41292,78.49583,DEV00117202,New,172.91.18.243,4,0,0,0.496,44.7,APPROVE,SUCCESS,0,NONE,RRN49801529157
TXN000049382,2026-07-22 21:27:32,CUST000526,ACC00000526,Mobile Banking,Debit,5119.54,INR,MER00348,Utilities,Kochi,Kerala,9.93291,76.27529,DEV00052601,Known,172.132.197.195,4,0,0,2.765,36.7,APPROVE,SUCCESS,0,NONE,RRN18820417904
TXN000027378,2026-07-22 21:28:50,CUST000805,ACC00000805,POS,Debit,11850.05,INR,MER00027,E-commerce,Chennai,Tamil Nadu,13.06141,80.28131,DEV00080502,Trusted,172.128.109.5,3,0,0,3.564,36.7,APPROVE,SUCCESS,0,NONE,RRN20882071757
TXN000005260,2026-07-22 21:30:51,CUST001526,ACC00001526,ATM,Debit,1438.52,INR,CASH,Cash Withdrawal,Chennai,Tamil Nadu,13.0709,80.2675,DEV00152601,Trusted,172.10.21.102,3,0,0,0.225,18.1,APPROVE,FAILED,0,NONE,RRN76817336028
TXN000025829,2026-07-22 21:34:40,CUST000980,ACC00000980,POS,Debit,5543.35,INR,MER00166,Healthcare,Kolkata,West Bengal,22.59473,88.35197,DEV00098001,Trusted,172.79.103.149,0,0,0,3.095,28.6,APPROVE,SUCCESS,0,NONE,RRN93319873450
TXN000032894,2026-07-22 21:35:39,CUST000508,ACC00000508,Internet Banking,Debit,2184.68,INR,MER00297,E-commerce,Hyderabad,Telangana,17.37621,78.49903,DEV00050802,Known,172.144.131.16,4,0,0,1.585,33.6,APPROVE,SUCCESS,0,NONE,RRN87985011822
TXN000049898,2026-07-22 21:57:04,CUST001955,ACC00001955,ATM,Debit,3864.16,INR,CASH,Cash Withdrawal,Ahmedabad,Gujarat,23.03932,72.57071,DEV00195501,Trusted,172.148.199.40,0,0,0,0.303,11.5,APPROVE,SUCCESS,0,NONE,RRN44829120196
TXN000017864,2026-07-22 22:03:44,CUST000232,ACC00000232,NEFT,Debit,931.8,INR,MER00005,Grocery,Kolkata,West Bengal,22.56165,88.36484,DEV00023201,New,172.114.71.215,2,0,0,1.387,41.1,APPROVE,SUCCESS,0,NONE,RRN40073958425
TXN000040785,2026-07-22 22:10:27,CUST000426,ACC00000426,Mobile Banking,Debit,4731.12,INR,MER00233,Travel,Kolkata,West Bengal,22.58136,88.34327,DEV00042601,Known,172.35.163.154,3,0,0,0.425,20.0,APPROVE,SUCCESS,0,NONE,RRN21203298908
TXN000008197,2026-07-22 22:21:30,CUST000999,ACC00000999,UPI,Debit,3452.84,INR,MER00277,Grocery,Jaipur,Rajasthan,26.89733,75.77947,DEV00099901,New,172.197.32.51,2,0,0,14.854,52.6,APPROVE,SUCCESS,0,NONE,RRN28010731716
TXN000008446,2026-07-22 22:23:24,CUST001391,ACC00001391,UPI,Debit,5687.44,INR,MER00339,Gaming,Bengaluru,Karnataka,12.9901,77.59712,DEV00139101,Known,172.196.33.85,4,0,0,0.741,27.9,APPROVE,SUCCESS,0,NONE,RRN88685578922
TXN000045029,2026-07-22 22:42:54,CUST000788,ACC00000788,Mobile Banking,Debit,2682.53,INR,MER00343,Jewellery,Ahmedabad,Gujarat,22.99275,72.59234,DEV00078801,Trusted,172.29.180.133,3,0,0,2.069,37.6,APPROVE,SUCCESS,0,NONE,RRN54585605312
TXN000024579,2026-07-22 22:51:48,CUST000161,ACC00000161,RTGS,Debit,611634.61,INR,MER00260,Healthcare,Ahmedabad,Gujarat,23.0244,72.5878,DEV00016102,Known,172.79.98.77,2,0,0,50.538,34.1,APPROVE,SUCCESS,0,NONE,RRN58799704377
TXN000013128,2026-07-22 22:55:08,CUST001291,ACC00001291,UPI,Debit,1358.1,INR,MER00431,Electronics,Bengaluru,Karnataka,12.97383,77.605,DEV00129101,Known,172.128.52.84,2,0,0,1.295,24.6,APPROVE,SUCCESS,0,NONE,RRN92518763796
TXN000008754,2026-07-22 22:59:46,CUST001685,ACC00001685,Internet Banking,Debit,1016.84,INR,MER00086,Restaurants,Hyderabad,Telangana,17.35618,78.49859,DEV00168503,Trusted,172.4.35.157,2,0,0,0.267,12.0,APPROVE,SUCCESS,0,NONE,RRN52013809901
TXN000012075,2026-07-22 23:00:05,CUST000668,ACC00000668,NEFT,Debit,6057.41,INR,MER00049,Electronics,Chennai,Tamil Nadu,13.08545,80.25314,DEV00066801,New,172.75.48.12,1,0,0,6.537,51.9,APPROVE,SUCCESS,0,NONE,RRN58173755244
TXN000034618,2026-07-22 23:09:54,CUST000515,ACC00000515,Mobile Banking,Debit,2143.52,INR,MER00324,Jewellery,Bengaluru,Karnataka,12.99941,77.57893,DEV00051501,New,172.118.138.5,3,0,0,0.401,38.1,APPROVE,SUCCESS,0,NONE,RRN86624021843
TXN000033626,2026-07-22 23:22:47,CUST000087,ACC00000087,POS,Debit,8551.85,INR,MER00133,Grocery,Kochi,Kerala,9.91238,76.24396,DEV00008703,Known,172.126.134.55,0,0,0,6.011,24.4,APPROVE,SUCCESS,0,NONE,RRN72707866294
TXN000031339,2026-07-22 23:32:57,CUST001096,ACC00001096,Internet Banking,Debit,407.1,INR,MER00025,Jewellery,Delhi,Delhi,28.62962,77.23728,DEV00109601,Trusted,172.89.125.220,1,0,0,0.12,14.3,APPROVE,SUCCESS,0,NONE,RRN12276986364
TXN000025897,2026-07-22 23:40:59,CUST000111,ACC00000111,IMPS,Debit,270.93,INR,MER00043,Grocery,Jaipur,Rajasthan,26.91272,75.78513,DEV00011102,Known,172.147.103.151,0,0,0,0.019,3.7,APPROVE,SUCCESS,0,NONE,RRN46525860871
TXN000013870,2026-07-23 00:04:26,CUST000335,ACC00000335,Internet Banking,Debit,1953.85,INR,MER00114,Healthcare,Pune,Maharashtra,18.51097,73.8532,DEV00033502,Known,172.120.55.166,3,1,0,2.087,48.0,APPROVE,SUCCESS,0,NONE,RRN98561899210
TXN000031631,2026-07-23 00:08:18,CUST001734,ACC00001734,UPI,Debit,936.51,INR,MER00260,Healthcare,Chennai,Tamil Nadu,13.11028,80.27169,DEV00173401,New,172.131.126.177,4,1,0,0.225,53.2,APPROVE,SUCCESS,0,NONE,RRN45618826656
TXN000020710,2026-07-23 00:09:52,CUST001840,ACC00001840,Mobile Banking,Debit,4583.47,INR,MER00049,Electronics,Kochi,Kerala,9.90292,76.28281,DEV00184001,Known,172.210.82.139,1,1,0,4.404,50.3,APPROVE,SUCCESS,0,NONE,RRN11465310148
TXN000043855,2026-07-23 00:22:52,CUST001427,ACC00001427,IMPS,Debit,1561.07,INR,MER00172,Utilities,Kochi,Kerala,9.94904,76.27986,DEV00142702,Trusted,172.105.175.203,0,1,0,0.077,28.2,APPROVE,SUCCESS,0,NONE,RRN93920636216
TXN000006552,2026-07-23 00:23:02,CUST001703,ACC00001703,Internet Banking,Debit,944.18,INR,MER00229,Restaurants,Pune,Maharashtra,18.53304,73.86892,DEV00170301,Known,172.52.26.118,1,1,0,1.651,48.2,APPROVE,SUCCESS,0,NONE,RRN71825323749
TXN000004308,2026-07-23 00:23:16,CUST001254,ACC00001254,Mobile Banking,Debit,16126.08,INR,MER00264,Healthcare,Delhi,Delhi,28.59096,77.20523,DEV00125401,New,172.58.17.19,3,1,0,13.238,69.6,CHALLENGE,SUCCESS,0,NONE,RRN24854184182
TXN000009973,2026-07-23 00:25:34,CUST001243,ACC00001243,UPI,Debit,1382.31,INR,MER00059,Electronics,Chennai,Tamil Nadu,13.10745,80.27306,DEV00124301,New,172.223.39.222,1,1,0,0.376,53.0,APPROVE,SUCCESS,0,NONE,RRN35710239731
TXN000023232,2026-07-23 00:28:10,CUST000825,ACC00000825,Mobile Banking,Debit,2735.78,INR,MER00002,Healthcare,Pune,Maharashtra,18.53456,73.87016,DEV00082501,Trusted,172.232.92.91,3,1,0,0.742,40.7,APPROVE,SUCCESS,0,NONE,RRN63724857185
TXN000044026,2026-07-23 00:28:27,CUST000930,ACC00000930,UPI,Debit,137.37,INR,MER00368,Grocery,Chennai,Tamil Nadu,13.07081,80.24482,NEWDEV00044026,New,172.26.176.252,4,1,2148,0.285,99,DECLINE,SUCCESS,1,CARD_NOT_PRESENT,RRN94105447345
TXN000041329,2026-07-23 00:28:42,CUST000739,ACC00000739,ATM,Debit,227.41,INR,CASH,Cash Withdrawal,Mumbai,Maharashtra,19.04895,72.88357,DEV00073901,New,172.79.165.217,4,1,0,0.232,60.9,APPROVE,SUCCESS,0,NONE,RRN45015965081
TXN000027245,2026-07-23 00:30:25,CUST000008,ACC00000008,UPI,Debit,93.73,INR,MER00300,Grocery,Ahmedabad,Gujarat,23.00178,72.55572,DEV00000801,Trusted,172.245.108.54,2,1,0,0.008,33.7,APPROVE,SUCCESS,0,NONE,RRN65738898518
TXN000044829,2026-07-23 00:33:33,CUST000155,ACC00000155,ATM,Debit,1213.11,INR,CASH,Cash Withdrawal,Kochi,Kerala,9.94122,76.28495,DEV00015502,Known,172.79.179.143,3,1,0,0.049,30.8,APPROVE,SUCCESS,0,NONE,RRN72895445909
TXN000002490,2026-07-23 00:33:37,CUST001350,ACC00001350,IMPS,Debit,17441.99,INR,MER00057,Travel,Chennai,Tamil Nadu,13.0919,80.25056,DEV00135001,Trusted,172.240.9.227,2,1,0,11.806,49.7,APPROVE,SUCCESS,0,NONE,RRN30633212313
TXN000045141,2026-07-23 00:36:16,CUST000851,ACC00000851,RTGS,Debit,1357004.07,INR,MER00354,Healthcare,Kochi,Kerala,9.9344,76.24183,DEV00085101,Trusted,172.141.180.137,4,1,0,266.402,54.9,APPROVE,SUCCESS,0,NONE,RRN47876231097
TXN000041953,2026-07-23 00:44:36,CUST000410,ACC00000410,UPI,Debit,190.08,INR,MER00479,Grocery,Jaipur,Rajasthan,26.93676,75.79445,DEV00041001,Known,172.203.167.174,4,1,0,0.043,32.9,APPROVE,SUCCESS,0,NONE,RRN10763941558
TXN000032020,2026-07-23 00:46:20,CUST001733,ACC00001733,Mobile Banking,Debit,878.01,INR,MER00387,Healthcare,Pune,Maharashtra,18.53002,73.83827,DEV00173301,Trusted,172.20.128.179,3,1,0,0.094,30.3,APPROVE,SUCCESS,0,NONE,RRN11319355068
TXN000003794,2026-07-23 00:46:21,CUST000732,ACC00000732,IMPS,Debit,1384.38,INR,MER00332,E-commerce,Delhi,Delhi,28.64124,77.20813,DEV00073201,Trusted,172.44.15.141,0,1,0,3.39,42.2,APPROVE,SUCCESS,0,NONE,RRN82156746839
TXN000010946,2026-07-23 00:47:05,CUST000634,ACC00000634,POS,Debit,1147.57,INR,MER00092,Restaurants,Hyderabad,Telangana,17.3934,78.48807,DEV00063401,New,172.196.43.204,1,1,0,0.289,47.1,APPROVE,SUCCESS,0,NONE,RRN51612104058
TXN000036256,2026-07-23 00:51:12,CUST001876,ACC00001876,NEFT,Debit,1908.62,INR,MER00204,Grocery,Chennai,Tamil Nadu,13.08239,80.24973,DEV00187601,New,172.6.145.232,2,1,0,0.116,51.5,APPROVE,SUCCESS,0,NONE,RRN45812157116
TXN000049954,2026-07-23 00:51:19,CUST001544,ACC00001544,UPI,Debit,5903.56,INR,MER00112,Education,Mumbai,Maharashtra,19.05502,72.87003,DEV00154402,Trusted,172.204.199.175,1,1,0,0.444,30.0,APPROVE,SUCCESS,0,NONE,RRN34304152648
TXN000049011,2026-07-23 00:57:46,CUST000248,ACC00000248,ATM,Debit,314.14,INR,CASH,Cash Withdrawal,Mumbai,Maharashtra,19.0737,72.90145,DEV00024801,Trusted,172.11.196.167,1,1,0,0.347,34.0,APPROVE,SUCCESS,0,NONE,RRN12926682498
TXN000045007,2026-07-23 00:59:12,CUST001402,ACC00001402,ATM,Debit,563.28,INR,CASH,Cash Withdrawal,Chennai,Tamil Nadu,13.09861,80.26017,DEV00140201,Known,172.7.180.4,0,1,0,0.163,28.7,APPROVE,SUCCESS,0,NONE,RRN15042458807
TXN000043695,2026-07-23 01:01:49,CUST001627,ACC00001627,ATM,Debit,2130.38,INR,CASH,Cash Withdrawal,Kochi,Kerala,9.9388,76.2558,DEV00162703,Known,172.195.174.80,2,1,0,0.045,30.9,APPROVE,SUCCESS,0,NONE,RRN45615174998
TXN000033627,2026-07-23 01:05:01,CUST000515,ACC00000515,POS,Debit,3178.67,INR,MER00004,Grocery,Bengaluru,Karnataka,12.98331,77.5857,DEV00051501,New,172.127.134.189,1,1,0,0.595,49.7,APPROVE,SUCCESS,0,NONE,RRN57476976943
TXN000012310,2026-07-23 01:06:30,CUST001593,ACC00001593,Internet Banking,Debit,155.99,INR,MER00317,Healthcare,Ahmedabad,Gujarat,22.99596,72.57643,DEV00159301,Trusted,172.60.49.187,2,1,0,0.077,34.9,APPROVE,SUCCESS,0,NONE,RRN84587581773
TXN000014716,2026-07-23 01:07:26,CUST000531,ACC00000531,NEFT,Debit,2098.29,INR,MER00278,Restaurants,Chennai,Tamil Nadu,13.07539,80.29548,DEV00053101,Known,172.216.58.93,4,1,0,1.301,46.7,APPROVE,SUCCESS,0,NONE,RRN66657711050
TXN000024874,2026-07-23 01:31:10,CUST001377,ACC00001377,Mobile Banking,Debit,11153.17,INR,MER00217,E-commerce,Ahmedabad,Gujarat,23.02863,72.55847,DEV00137701,Trusted,172.124.99.141,0,1,0,1.701,47.4,APPROVE,SUCCESS,0,NONE,RRN71902012025
TXN000013443,2026-07-23 01:31:53,CUST000354,ACC00000354,IMPS,Debit,576.13,INR,MER00467,Gaming,Kochi,Kerala,9.93926,76.24682,DEV00035401,New,172.193.53.101,2,1,0,0.629,53.7,APPROVE,SUCCESS,0,NONE,RRN84345084629
TXN000018410,2026-07-23 01:36:28,CUST000791,ACC00000791,UPI,Debit,1541.43,INR,MER00457,E-commerce,Bengaluru,Karnataka,12.98297,77.59531,DEV00079101,Trusted,172.160.73.67,3,1,0,0.619,39.9,APPROVE,SUCCESS,0,NONE,RRN56256600902
TXN000000810,2026-07-23 01:42:18,CUST000321,ACC00000321,Branch,Debit,13677.81,INR,MER00206,Fuel,Delhi,Delhi,28.61849,77.21175,DEV00032102,New,172.60.3.85,2,1,0,2.3,71.3,CHALLENGE,SUCCESS,0,NONE,RRN70186920447
TXN000035588,2026-07-23 01:52:00,CUST001345,ACC00001345,POS,Debit,2046.87,INR,MER00352,Restaurants,Bengaluru,Karnataka,12.98439,77.59025,DEV00134501,Known,172.88.142.31,4,1,0,0.534,34.5,APPROVE,SUCCESS,0,NONE,RRN89470497583
TXN000044114,2026-07-23 01:52:39,CUST001651,ACC00001651,IMPS,Debit,24105.82,INR,MER00233,Travel,Pune,Maharashtra,18.53763,73.836,DEV00165101,Trusted,172.114.176.120,1,1,0,32.537,53.0,APPROVE,SUCCESS,0,NONE,RRN75907835988
TXN000027762,2026-07-23 01:55:15,CUST001150,ACC00001150,RTGS,Debit,147672.38,INR,MER00389,Fuel,Jaipur,Rajasthan,26.92069,75.76192,DEV00115001,Trusted,172.12.111.189,2,1,0,14.208,70.0,CHALLENGE,SUCCESS,1,MERCHANT_COLLUSION,RRN59290512629
TXN000019651,2026-07-23 01:57:49,CUST000574,ACC00000574,UPI,Debit,434.16,INR,MER00440,Electronics,Jaipur,Rajasthan,26.91018,75.77159,DEV00057401,Trusted,172.151.78.57,2,1,0,0.238,29.0,APPROVE,SUCCESS,0,NONE,RRN40207153021
TXN000034930,2026-07-23 02:03:05,CUST000542,ACC00000542,UPI,Debit,1184.45,INR,MER00266,E-commerce,Hyderabad,Telangana,17.38883,78.46643,DEV00054201,Known,172.180.139.200,2,1,0,0.65,38.1,APPROVE,SUCCESS,0,NONE,RRN90451688883
TXN000004631,2026-07-23 02:05:15,CUST001208,ACC00001208,ATM,Debit,2533.24,INR,CASH,Cash Withdrawal,Delhi,Delhi,28.58977,77.18726,DEV00120801,Known,172.131.18.115,1,1,0,0.107,25.8,APPROVE,SUCCESS,0,NONE,RRN93071332057
TXN000006281,2026-07-23 02:06:33,CUST001052,ACC00001052,Mobile Banking,Debit,3407.11,INR,MER00128,Travel,Ahmedabad,Gujarat,23.0325,72.55734,DEV00105201,Trusted,172.31.25.195,4,1,0,0.155,30.7,APPROVE,SUCCESS,0,NONE,RRN66515577555
TXN000025817,2026-07-23 02:08:36,CUST001014,ACC00001014,RTGS,Debit,1462835.6,INR,MER00071,Electronics,Chennai,Tamil Nadu,13.05775,80.29583,DEV00101401,Known,172.67.103.159,4,1,0,568.741,51.1,APPROVE,SUCCESS,0,NONE,RRN47873092263
TXN000041595,2026-07-23 02:16:19,CUST001876,ACC00001876,IMPS,Debit,1549.65,INR,MER00147,E-commerce,Chennai,Tamil Nadu,13.10268,80.26565,DEV00187602,Trusted,172.95.166.234,0,1,0,0.094,24.8,APPROVE,SUCCESS,0,NONE,RRN48426312259
TXN000049035,2026-07-23 02:22:44,CUST000149,ACC00000149,RTGS,Debit,1174745.78,INR,MER00191,Fuel,Kolkata,West Bengal,22.59054,88.34367,DEV00014902,Trusted,172.35.196.77,3,1,0,441.383,53.0,APPROVE,SUCCESS,0,NONE,RRN62351143936
TXN000031817,2026-07-23 02:34:19,CUST000279,ACC00000279,UPI,Debit,2804.64,INR,MER00397,Electronics,Jaipur,Rajasthan,26.89875,75.76002,DEV00027901,New,172.67.127.112,4,1,0,7.52,71.2,CHALLENGE,SUCCESS,0,NONE,RRN87402063105
TXN000027059,2026-07-23 02:35:42,CUST000236,ACC00000236,IMPS,Debit,4384.06,INR,MER00172,Utilities,Mumbai,Maharashtra,19.09811,72.89562,DEV00023601,Known,172.59.108.31,4,1,0,1.459,53.5,APPROVE,SUCCESS,0,NONE,RRN52014899506
