alert_id,transaction_id,customer_id,alert_ts,fraud_risk_score,priority,fraud_type,decision,alert_status,queue,age_minutes
ALT00001257,TXN000031741,CUST001973,2026-06-17 00:02:29,71.7,Medium,NONE,CHALLENGE,Open,Fraud Ops - B,65
ALT00001258,TXN000009080,CUST001169,2026-06-17 01:00:04,99,Critical,ACCOUNT_TAKEOVER,DECLINE,Open,Fraud Ops - B,87
ALT00001259,TXN000024840,CUST001891,2026-06-17 02:10:35,71.9,Medium,NONE,CHALLENGE,Investigating,Fraud Ops - C,65
ALT00001260,TXN000007979,CUST001357,2026-06-17 02:50:01,71.8,Medium,NONE,CHALLENGE,Open,Fraud Ops - A,240
ALT00001261,TXN000021780,CUST000096,2026-06-17 03:00:05,65.0,Medium,NONE,CHALLENGE,Open,Fraud Ops - A,116
ALT00001262,TXN000044284,CUST001353,2026-06-17 04:33:20,76.2,Medium,NONE,CHALLENGE,Closed,Fraud Ops - C,207
ALT00001263,TXN000025690,CUST001789,2026-06-17 07:55:01,81.5,High,VELOCITY_ABUSE,CHALLENGE,Open,Fraud Ops - A,157
ALT00001264,TXN000015029,CUST001730,2026-06-17 16:21:40,62.0,Medium,VELOCITY_ABUSE,APPROVE,Open,Fraud Ops - C,81
ALT00001265,TXN000041451,CUST000727,2026-06-17 19:40:34,91.8,Critical,ACCOUNT_TAKEOVER,DECLINE,Investigating,Fraud Ops - B,173
ALT00001266,TXN000013962,CUST001762,2026-06-17 22:35:17,49.1,Medium,CARD_TESTING,APPROVE,Open,Fraud Ops - C,23
ALT00001267,TXN000011763,CUST001442,2026-06-17 23:06:03,54.0,Medium,ATM_CASHOUT,APPROVE,Investigating,Fraud Ops - A,208
ALT00001268,TXN000022004,CUST000734,2026-06-18 00:24:12,68.4,Medium,NONE,CHALLENGE,Closed,Fraud Ops - B,151
ALT00001269,TXN000000200,CUST000328,2026-06-18 00:42:40,77.2,Medium,NONE,CHALLENGE,Open,Fraud Ops - B,62
ALT00001270,TXN000045761,CUST000074,2026-06-18 01:17:57,74.0,Medium,ATM_CASHOUT,CHALLENGE,Closed,Fraud Ops - A,215
ALT00001271,TXN000029827,CUST000525,2026-06-18 03:37:30,71.6,Medium,NONE,CHALLENGE,Investigating,Fraud Ops - A,78
ALT00001272,TXN000047844,CUST000250,2026-06-18 07:25:11,41.1,Medium,IMPOSSIBLE_TRAVEL,APPROVE,Closed,Fraud Ops - B,46
ALT00001273,TXN000032582,CUST000513,2026-06-18 09:08:21,73.2,Medium,VELOCITY_ABUSE,CHALLENGE,Open,Fraud Ops - C,131
ALT00001274,TXN000038495,CUST000401,2026-06-18 16:40:39,46.1,Medium,VELOCITY_ABUSE,APPROVE,Open,Fraud Ops - A,120
ALT00001275,TXN000015281,CUST000070,2026-06-18 17:20:49,68.0,Medium,MERCHANT_COLLUSION,CHALLENGE,Investigating,Fraud Ops - A,220
ALT00001276,TXN000028315,CUST000918,2026-06-18 23:28:18,96.3,Critical,ACCOUNT_TAKEOVER,DECLINE,Open,Fraud Ops - A,56
ALT00001277,TXN000040728,CUST001746,2026-06-19 00:32:08,68.7,Medium,NONE,CHALLENGE,Closed,Fraud Ops - C,225
ALT00001278,TXN000040024,CUST000375,2026-06-19 01:02:17,70.3,Medium,NONE,CHALLENGE,Investigating,Fraud Ops - C,13
ALT00001279,TXN000042184,CUST001561,2026-06-19 01:57:40,90.0,Critical,ATM_CASHOUT,DECLINE,Closed,Fraud Ops - B,50
ALT00001280,TXN000043111,CUST000610,2026-06-19 02:52:57,68.2,Medium,NONE,CHALLENGE,Open,Fraud Ops - B,173
ALT00001281,TXN000024720,CUST001879,2026-06-19 02:59:55,65.6,Medium,NONE,CHALLENGE,Closed,Fraud Ops - B,191
ALT00001282,TXN000028864,CUST001153,2026-06-19 03:35:46,68.5,Medium,NONE,CHALLENGE,Investigating,Fraud Ops - B,205
ALT00001283,TXN000011745,CUST001206,2026-06-19 09:48:15,48.0,Medium,MERCHANT_COLLUSION,APPROVE,Closed,Fraud Ops - C,222
ALT00001284,TXN000026102,CUST000921,2026-06-20 01:06:09,72.3,Medium,NONE,CHALLENGE,Open,Fraud Ops - A,236
ALT00001285,TXN000025924,CUST000605,2026-06-20 02:01:31,78.3,Medium,NONE,CHALLENGE,Investigating,Fraud Ops - C,214
ALT00001286,TXN000042140,CUST000270,2026-06-20 02:32:35,66.6,Medium,CARD_TESTING,CHALLENGE,Open,Fraud Ops - A,68
ALT00001287,TXN000011064,CUST000912,2026-06-20 03:25:00,67.2,Medium,NONE,CHALLENGE,Closed,Fraud Ops - A,185
ALT00001288,TXN000009400,CUST000511,2026-06-20 04:52:19,74.0,Medium,MERCHANT_COLLUSION,CHALLENGE,Investigating,Fraud Ops - A,135
ALT00001289,TXN000046167,CUST001566,2026-06-20 06:14:01,56.0,Medium,MERCHANT_COLLUSION,APPROVE,Open,Fraud Ops - C,75
ALT00001290,TXN000035915,CUST001870,2026-06-20 11:13:26,92.4,Critical,ACCOUNT_TAKEOVER,DECLINE,Investigating,Fraud Ops - A,153
ALT00001291,TXN000008196,CUST001777,2026-06-20 15:12:57,54.0,Medium,ATM_CASHOUT,APPROVE,Open,Fraud Ops - C,66
ALT00001292,TXN000033673,CUST001562,2026-06-21 00:13:14,75.4,Medium,NONE,CHALLENGE,Investigating,Fraud Ops - C,149
ALT00001293,TXN000003898,CUST001782,2026-06-21 00:15:50,77.4,Medium,NONE,CHALLENGE,Open,Fraud Ops - A,116
ALT00001294,TXN000030250,CUST000945,2026-06-21 00:17:26,74.6,Medium,NONE,CHALLENGE,Investigating,Fraud Ops - A,54
ALT00001295,TXN000000468,CUST000778,2026-06-21 01:33:40,88.0,High,MERCHANT_COLLUSION,DECLINE,Investigating,Fraud Ops - A,30
ALT00001296,TXN000049326,CUST001934,2026-06-21 04:14:52,56.5,Medium,VELOCITY_ABUSE,APPROVE,Open,Fraud Ops - C,111
ALT00001297,TXN000034696,CUST001807,2026-06-21 04:16:28,71.9,Medium,NONE,CHALLENGE,Closed,Fraud Ops - B,194
ALT00001298,TXN000008909,CUST000730,2026-06-21 06:08:57,48.0,Medium,ATM_CASHOUT,APPROVE,Open,Fraud Ops - C,116
ALT00001299,TXN000020335,CUST001114,2026-06-21 13:54:50,48.0,Medium,ATM_CASHOUT,APPROVE,Open,Fraud Ops - A,139
ALT00001300,TXN000034716,CUST000888,2026-06-22 00:36:45,68.4,Medium,NONE,CHALLENGE,Open,Fraud Ops - C,103
ALT00001301,TXN000046392,CUST000244,2026-06-22 00:45:48,75.6,Medium,NONE,CHALLENGE,Open,Fraud Ops - A,215
ALT00001302,TXN000040212,CUST000423,2026-06-22 03:17:04,73.1,Medium,NONE,CHALLENGE,Closed,Fraud Ops - B,62
ALT00001303,TXN000006463,CUST001728,2026-06-22 03:27:18,74.9,Medium,NONE,CHALLENGE,Closed,Fraud Ops - A,48
ALT00001304,TXN000036363,CUST000999,2026-06-22 03:49:41,71.4,Medium,NONE,CHALLENGE,Closed,Fraud Ops - A,74
ALT00001305,TXN000017317,CUST000964,2026-06-22 04:17:04,67.9,Medium,NONE,CHALLENGE,Open,Fraud Ops - C,184
ALT00001306,TXN000037076,CUST000141,2026-06-22 04:31:55,67.0,Medium,NONE,CHALLENGE,Open,Fraud Ops - A,228
ALT00001307,TXN000042619,CUST001460,2026-06-22 06:27:17,48.0,Medium,ATM_CASHOUT,APPROVE,Investigating,Fraud Ops - C,9
ALT00001308,TXN000030282,CUST000520,2026-06-22 11:11:24,70.0,Medium,MULE_TRANSFER,CHALLENGE,Open,Fraud Ops - A,199
ALT00001309,TXN000029465,CUST001599,2026-06-22 11:34:24,50.0,Medium,ATM_CASHOUT,APPROVE,Open,Fraud Ops - A,51
ALT00001310,TXN000040867,CUST001190,2026-06-22 15:10:54,52.1,Medium,IMPOSSIBLE_TRAVEL,APPROVE,Open,Fraud Ops - C,106
ALT00001311,TXN000004411,CUST000378,2026-06-22 20:48:03,76.0,Medium,MERCHANT_COLLUSION,CHALLENGE,Open,Fraud Ops - B,82
ALT00001312,TXN000018356,CUST001994,2026-06-22 22:08:54,50.0,Medium,ATM_CASHOUT,APPROVE,Open,Fraud Ops - B,82
ALT00001313,TXN000011442,CUST001192,2026-06-22 23:51:00,50.0,Medium,ATM_CASHOUT,APPROVE,Investigating,Fraud Ops - C,194
ALT00001314,TXN000049825,CUST001636,2026-06-23 01:13:40,66.4,Medium,NONE,CHALLENGE,Open,Fraud Ops - C,163
ALT00001315,TXN000017431,CUST001258,2026-06-23 01:40:48,99,Critical,ACCOUNT_TAKEOVER,DECLINE,Open,Fraud Ops - B,235
ALT00001316,TXN000028102,CUST000141,2026-06-23 02:26:47,72.6,Medium,NONE,CHALLENGE,Investigating,Fraud Ops - A,46
ALT00001317,TXN000043054,CUST000686,2026-06-23 03:09:10,76.9,Medium,NONE,CHALLENGE,Open,Fraud Ops - C,30
ALT00001318,TXN000044144,CUST000103,2026-06-23 04:30:02,69.6,Medium,NONE,CHALLENGE,Open,Fraud Ops - C,107
ALT00001319,TXN000012097,CUST001709,2026-06-23 04:34:10,73.0,Medium,NONE,CHALLENGE,Closed,Fraud Ops - C,205
ALT00001320,TXN000011978,CUST001238,2026-06-23 09:04:28,52.0,Medium,ATM_CASHOUT,APPROVE,Open,Fraud Ops - A,148
ALT00001321,TXN000020716,CUST001320,2026-06-23 11:08:36,49.1,Medium,IMPOSSIBLE_TRAVEL,APPROVE,Open,Fraud Ops - C,143
ALT00001322,TXN000019510,CUST001748,2026-06-23 12:56:35,48.0,Medium,MULE_TRANSFER,APPROVE,Closed,Fraud Ops - A,74
ALT00001323,TXN000022220,CUST001587,2026-06-23 16:42:56,83.0,High,IMPOSSIBLE_TRAVEL,CHALLENGE,Closed,Fraud Ops - C,93
ALT00001324,TXN000008770,CUST000512,2026-06-23 19:24:38,78.2,Medium,CARD_NOT_PRESENT,CHALLENGE,Open,Fraud Ops - A,41
ALT00001325,TXN000015264,CUST000619,2026-06-23 20:56:28,50.0,Medium,ATM_CASHOUT,APPROVE,Open,Fraud Ops - C,166
ALT00001326,TXN000017816,CUST000673,2026-06-23 21:44:03,49.0,Medium,CARD_TESTING,APPROVE,Open,Fraud Ops - B,137
ALT00001327,TXN000015112,CUST000211,2026-06-23 22:25:35,46.2,Medium,CARD_TESTING,APPROVE,Investigating,Fraud Ops - C,109
ALT00001328,TXN000013415,CUST000754,2026-06-24 00:02:50,65.4,Medium,NONE,CHALLENGE,Open,Fraud Ops - C,95
ALT00001329,TXN000008037,CUST001267,2026-06-24 00:06:05,78.0,Medium,VELOCITY_ABUSE,CHALLENGE,Open,Fraud Ops - C,44
ALT00001330,TXN000032486,CUST000764,2026-06-24 02:36:56,68.2,Medium,NONE,CHALLENGE,Investigating,Fraud Ops - B,104
ALT00001331,TXN000024052,CUST000591,2026-06-24 02:50:14,76.8,Medium,NONE,CHALLENGE,Investigating,Fraud Ops - A,193
ALT00001332,TXN000043523,CUST001525,2026-06-24 03:04:02,96.7,Critical,ACCOUNT_TAKEOVER,DECLINE,Open,Fraud Ops - A,128
ALT00001333,TXN000046996,CUST000352,2026-06-24 06:25:49,45.5,Medium,VELOCITY_ABUSE,APPROVE,Investigating,Fraud Ops - A,136
ALT00001334,TXN000017382,CUST001641,2026-06-24 10:07:34,54.0,Medium,MERCHANT_COLLUSION,APPROVE,Open,Fraud Ops - B,76
ALT00001335,TXN000011620,CUST000288,2026-06-24 13:52:23,50.0,Medium,ATM_CASHOUT,APPROVE,Open,Fraud Ops - C,12
ALT00001336,TXN000023400,CUST001608,2026-06-24 19:11:42,61.3,Medium,VELOCITY_ABUSE,APPROVE,Closed,Fraud Ops - C,211
ALT00001337,TXN000038537,CUST001775,2026-06-24 20:34:30,51.8,Medium,VELOCITY_ABUSE,APPROVE,Open,Fraud Ops - C,12
ALT00001338,TXN000004911,CUST000021,2026-06-24 23:33:10,54.0,Medium,MULE_TRANSFER,APPROVE,Closed,Fraud Ops - C,140
ALT00001339,TXN000021582,CUST001554,2026-06-25 01:44:12,68.5,Medium,NONE,CHALLENGE,Investigating,Fraud Ops - C,128
ALT00001340,TXN000006075,CUST000681,2026-06-25 01:52:33,71.1,Medium,NONE,CHALLENGE,Open,Fraud Ops - C,114
ALT00001341,TXN000004239,CUST000596,2026-06-25 02:07:56,70.8,Medium,VELOCITY_ABUSE,CHALLENGE,Open,Fraud Ops - A,200
ALT00001342,TXN000042164,CUST000990,2026-06-25 02:42:21,70.6,Medium,NONE,CHALLENGE,Investigating,Fraud Ops - A,77
ALT00001343,TXN000041135,CUST000084,2026-06-25 03:23:16,67.3,Medium,NONE,CHALLENGE,Open,Fraud Ops - C,157
ALT00001344,TXN000042954,CUST000312,2026-06-25 03:23:58,68.1,Medium,NONE,CHALLENGE,Open,Fraud Ops - A,153
ALT00001345,TXN000001643,CUST001787,2026-06-25 03:58:27,66.3,Medium,NONE,CHALLENGE,Closed,Fraud Ops - A,47
ALT00001346,TXN000021053,CUST001722,2026-06-25 04:34:51,68.1,Medium,NONE,CHALLENGE,Open,Fraud Ops - B,31
ALT00001347,TXN000032531,CUST001513,2026-06-25 07:21:17,48.0,Medium,ATM_CASHOUT,APPROVE,Open,Fraud Ops - A,152
ALT00001348,TXN000019029,CUST000450,2026-06-25 08:41:07,56.3,Medium,IMPOSSIBLE_TRAVEL,APPROVE,Open,Fraud Ops - C,53
ALT00001349,TXN000025351,CUST001346,2026-06-26 03:22:59,66.9,Medium,NONE,CHALLENGE,Closed,Fraud Ops - C,79
ALT00001350,TXN000004070,CUST001037,2026-06-26 04:55:25,88.0,High,MERCHANT_COLLUSION,DECLINE,Closed,Fraud Ops - A,123
ALT00001351,TXN000034445,CUST001401,2026-06-26 08:33:17,58.5,Medium,IMPOSSIBLE_TRAVEL,APPROVE,Closed,Fraud Ops - C,226
ALT00001352,TXN000038271,CUST000875,2026-06-26 13:43:48,52.6,Medium,IMPOSSIBLE_TRAVEL,APPROVE,Closed,Fraud Ops - B,81
ALT00001353,TXN000018870,CUST000672,2026-06-26 14:50:05,54.0,Medium,MERCHANT_COLLUSION,APPROVE,Investigating,Fraud Ops - C,49
ALT00001354,TXN000041973,CUST001294,2026-06-26 15:29:55,70.0,Medium,MERCHANT_COLLUSION,CHALLENGE,Open,Fraud Ops - C,119
ALT00001355,TXN000009560,CUST001780,2026-06-26 16:25:40,79.5,Medium,CARD_NOT_PRESENT,CHALLENGE,Open,Fraud Ops - B,111
ALT00001356,TXN000025843,CUST001601,2026-06-26 16:45:37,76.2,Medium,CARD_NOT_PRESENT,CHALLENGE,Open,Fraud Ops - C,44
ALT00001357,TXN000039911,CUST000106,2026-06-26 19:58:02,95,Critical,ACCOUNT_TAKEOVER,DECLINE,Investigating,Fraud Ops - C,147
ALT00001358,TXN000001235,CUST000024,2026-06-27 00:42:45,75.7,Medium,NONE,CHALLENGE,Closed,Fraud Ops - C,201
ALT00001359,TXN000012436,CUST001801,2026-06-27 03:37:59,73.9,Medium,NONE,CHALLENGE,Open,Fraud Ops - B,120
ALT00001360,TXN000029158,CUST001622,2026-06-27 16:06:23,80.3,High,ACCOUNT_TAKEOVER,CHALLENGE,Open,Fraud Ops - C,116
ALT00001361,TXN000008834,CUST001007,2026-06-27 19:18:25,48.2,Medium,CARD_TESTING,APPROVE,Open,Fraud Ops - A,226
ALT00001362,TXN000009507,CUST001712,2026-06-27 20:51:26,68.7,Medium,IMPOSSIBLE_TRAVEL,CHALLENGE,Open,Fraud Ops - A,69
ALT00001363,TXN000013541,CUST000398,2026-06-28 00:13:20,66.0,Medium,MERCHANT_COLLUSION,CHALLENGE,Open,Fraud Ops - C,239
ALT00001364,TXN000008431,CUST001698,2026-06-28 00:21:40,72.0,Medium,MERCHANT_COLLUSION,CHALLENGE,Open,Fraud Ops - C,22
ALT00001365,TXN000032743,CUST001413,2026-06-28 03:54:33,70.5,Medium,NONE,CHALLENGE,Open,Fraud Ops - A,128
ALT00001366,TXN000027161,CUST000734,2026-06-28 03:57:47,76.8,Medium,NONE,CHALLENGE,Open,Fraud Ops - A,140
ALT00001367,TXN000033632,CUST000921,2026-06-28 06:20:26,68.0,Medium,CARD_TESTING,CHALLENGE,Investigating,Fraud Ops - A,43
ALT00001368,TXN000041772,CUST001061,2026-06-28 20:24:46,68.3,Medium,CARD_TESTING,CHALLENGE,Closed,Fraud Ops - A,219
ALT00001369,TXN000049540,CUST001418,2026-06-28 20:25:00,75.7,Medium,VELOCITY_ABUSE,CHALLENGE,Open,Fraud Ops - B,8
ALT00001370,TXN000027381,CUST001054,2026-06-29 00:46:38,77.1,Medium,NONE,CHALLENGE,Investigating,Fraud Ops - B,226
ALT00001371,TXN000037547,CUST001683,2026-06-29 00:52:12,66.4,Medium,NONE,CHALLENGE,Closed,Fraud Ops - B,37
ALT00001372,TXN000023253,CUST000999,2026-06-29 03:43:05,66.7,Medium,NONE,CHALLENGE,Closed,Fraud Ops - C,203
ALT00001373,TXN000001131,CUST000444,2026-06-29 15:59:18,85.0,High,ACCOUNT_TAKEOVER,DECLINE,Open,Fraud Ops - B,65
ALT00001374,TXN000017669,CUST001997,2026-06-29 20:56:03,50.0,Medium,MERCHANT_COLLUSION,APPROVE,Open,Fraud Ops - C,112
ALT00001375,TXN000027663,CUST000419,2026-06-29 22:24:10,75.9,Medium,CARD_NOT_PRESENT,CHALLENGE,Open,Fraud Ops - B,48
ALT00001376,TXN000029143,CUST001579,2026-06-30 00:03:17,77.7,Medium,NONE,CHALLENGE,Open,Fraud Ops - C,97
ALT00001377,TXN000009165,CUST001324,2026-06-30 01:05:44,73.4,Medium,NONE,CHALLENGE,Investigating,Fraud Ops - A,203
ALT00001378,TXN000034057,CUST000798,2026-06-30 03:44:28,70.8,Medium,NONE,CHALLENGE,Open,Fraud Ops - B,40
ALT00001379,TXN000023315,CUST000286,2026-06-30 04:05:40,67.3,Medium,NONE,CHALLENGE,Closed,Fraud Ops - C,23
ALT00001380,TXN000030846,CUST000704,2026-06-30 07:10:31,50.0,Medium,ATM_CASHOUT,APPROVE,Closed,Fraud Ops - B,121
ALT00001381,TXN000038766,CUST000573,2026-06-30 07:18:03,52.0,Medium,MERCHANT_COLLUSION,APPROVE,Open,Fraud Ops - C,134
ALT00001382,TXN000022712,CUST000640,2026-06-30 10:33:44,66.5,Medium,CARD_NOT_PRESENT,CHALLENGE,Investigating,Fraud Ops - B,6
ALT00001383,TXN000034663,CUST000433,2026-06-30 20:54:58,85.5,High,CARD_NOT_PRESENT,DECLINE,Open,Fraud Ops - B,236
ALT00001384,TXN000020154,CUST000535,2026-07-01 00:02:44,89.3,High,IMPOSSIBLE_TRAVEL,DECLINE,Investigating,Fraud Ops - B,128
ALT00001385,TXN000023175,CUST001876,2026-07-01 00:50:13,70.4,Medium,NONE,CHALLENGE,Closed,Fraud Ops - A,159
ALT00001386,TXN000049671,CUST000696,2026-07-01 00:50:58,65.3,Medium,NONE,CHALLENGE,Open,Fraud Ops - C,158
ALT00001387,TXN000045998,CUST000978,2026-07-01 00:56:02,70.0,Medium,MULE_TRANSFER,CHALLENGE,Open,Fraud Ops - C,9
ALT00001388,TXN000009819,CUST001709,2026-07-01 01:35:49,65.6,Medium,NONE,CHALLENGE,Investigating,Fraud Ops - A,149
ALT00001389,TXN000003567,CUST000271,2026-07-01 02:56:26,65.2,Medium,NONE,CHALLENGE,Open,Fraud Ops - B,87
ALT00001390,TXN000026158,CUST000103,2026-07-01 04:41:03,65.6,Medium,NONE,CHALLENGE,Open,Fraud Ops - A,66
ALT00001391,TXN000041930,CUST001946,2026-07-01 04:52:56,70.6,Medium,NONE,CHALLENGE,Investigating,Fraud Ops - B,57
ALT00001392,TXN000049990,CUST001036,2026-07-01 04:54:03,68.4,Medium,NONE,CHALLENGE,Open,Fraud Ops - C,178
ALT00001393,TXN000020472,CUST001811,2026-07-01 07:42:24,48.0,Medium,MULE_TRANSFER,APPROVE,Open,Fraud Ops - C,71
ALT00001394,TXN000022275,CUST001407,2026-07-01 10:49:25,49.6,Medium,VELOCITY_ABUSE,APPROVE,Closed,Fraud Ops - A,137
ALT00001395,TXN000011580,CUST001925,2026-07-01 13:49:43,89.3,High,ACCOUNT_TAKEOVER,DECLINE,Open,Fraud Ops - A,152
ALT00001396,TXN000035720,CUST001790,2026-07-01 18:06:55,56.0,Medium,ATM_CASHOUT,APPROVE,Open,Fraud Ops - C,158
ALT00001397,TXN000045775,CUST000072,2026-07-02 00:01:45,67.9,Medium,NONE,CHALLENGE,Closed,Fraud Ops - B,240
ALT00001398,TXN000048659,CUST001809,2026-07-02 00:14:09,74.0,Medium,MULE_TRANSFER,CHALLENGE,Closed,Fraud Ops - C,164
ALT00001399,TXN000040191,CUST000183,2026-07-02 00:29:34,67.2,Medium,NONE,CHALLENGE,Closed,Fraud Ops - C,92
ALT00001400,TXN000037533,CUST000545,2026-07-02 01:30:19,88.9,High,VELOCITY_ABUSE,DECLINE,Investigating,Fraud Ops - C,85
ALT00001401,TXN000006015,CUST001006,2026-07-02 01:51:18,70.2,Medium,NONE,CHALLENGE,Investigating,Fraud Ops - B,207
ALT00001402,TXN000040051,CUST001758,2026-07-02 02:14:05,67.7,Medium,NONE,CHALLENGE,Open,Fraud Ops - C,148
ALT00001403,TXN000041982,CUST000009,2026-07-02 02:24:40,69.1,Medium,NONE,CHALLENGE,Open,Fraud Ops - C,91
ALT00001404,TXN000026108,CUST001381,2026-07-02 03:05:34,68.3,Medium,NONE,CHALLENGE,Open,Fraud Ops - A,43
ALT00001405,TXN000027429,CUST000320,2026-07-02 05:18:35,90.3,Critical,ACCOUNT_TAKEOVER,DECLINE,Investigating,Fraud Ops - C,81
ALT00001406,TXN000019333,CUST000517,2026-07-02 05:34:54,57.3,Medium,IMPOSSIBLE_TRAVEL,APPROVE,Open,Fraud Ops - A,133
ALT00001407,TXN000049575,CUST001200,2026-07-02 08:26:13,63.6,Medium,VELOCITY_ABUSE,APPROVE,Investigating,Fraud Ops - C,209
ALT00001408,TXN000043073,CUST000964,2026-07-02 11:49:41,88.8,High,ACCOUNT_TAKEOVER,DECLINE,Closed,Fraud Ops - A,97
ALT00001409,TXN000020799,CUST000847,2026-07-02 14:31:01,48.0,Medium,ATM_CASHOUT,APPROVE,Investigating,Fraud Ops - A,193
ALT00001410,TXN000009958,CUST000713,2026-07-02 17:16:36,68.1,Medium,CARD_TESTING,CHALLENGE,Closed,Fraud Ops - B,158
ALT00001411,TXN000013978,CUST000400,2026-07-02 19:24:12,73.7,Medium,CARD_NOT_PRESENT,CHALLENGE,Closed,Fraud Ops - A,194
ALT00001412,TXN000034140,CUST001801,2026-07-03 00:54:34,69.1,Medium,NONE,CHALLENGE,Open,Fraud Ops - B,16
ALT00001413,TXN000006746,CUST000544,2026-07-03 01:17:03,67.2,Medium,NONE,CHALLENGE,Open,Fraud Ops - A,38
ALT00001414,TXN000019449,CUST000798,2026-07-03 02:21:29,65.5,Medium,NONE,CHALLENGE,Investigating,Fraud Ops - C,141
ALT00001415,TXN000023545,CUST000287,2026-07-03 02:30:20,70.3,Medium,NONE,CHALLENGE,Open,Fraud Ops - B,177
ALT00001416,TXN000026551,CUST001466,2026-07-03 03:16:28,71.7,Medium,NONE,CHALLENGE,Investigating,Fraud Ops - A,136
ALT00001417,TXN000001154,CUST000446,2026-07-03 03:38:26,65.2,Medium,NONE,CHALLENGE,Investigating,Fraud Ops - A,182
ALT00001418,TXN000021869,CUST001013,2026-07-03 03:57:14,99,Critical,ACCOUNT_TAKEOVER,DECLINE,Closed,Fraud Ops - B,58
ALT00001419,TXN000008818,CUST000381,2026-07-03 04:11:01,67.0,Medium,NONE,CHALLENGE,Investigating,Fraud Ops - C,159
ALT00001420,TXN000038468,CUST001837,2026-07-03 11:26:48,69.1,Medium,CARD_TESTING,CHALLENGE,Open,Fraud Ops - B,89
ALT00001421,TXN000048812,CUST000091,2026-07-03 13:16:38,50.0,Medium,ATM_CASHOUT,APPROVE,Closed,Fraud Ops - B,195
ALT00001422,TXN000039835,CUST000182,2026-07-03 14:56:32,48.0,Medium,CARD_TESTING,APPROVE,Closed,Fraud Ops - C,106
ALT00001423,TXN000038218,CUST000619,2026-07-03 16:45:42,58.7,Medium,CARD_TESTING,APPROVE,Investigating,Fraud Ops - A,96
ALT00001424,TXN000024416,CUST000893,2026-07-03 17:46:21,43.9,Medium,CARD_TESTING,APPROVE,Open,Fraud Ops - A,61
ALT00001425,TXN000045244,CUST000468,2026-07-04 02:19:29,78.0,Medium,NONE,CHALLENGE,Closed,Fraud Ops - A,211
ALT00001426,TXN000013468,CUST001332,2026-07-04 04:23:22,68.0,Medium,NONE,CHALLENGE,Open,Fraud Ops - A,113
ALT00001427,TXN000011314,CUST000407,2026-07-04 04:52:09,70.6,Medium,NONE,CHALLENGE,Investigating,Fraud Ops - A,29
ALT00001428,TXN000025466,CUST000752,2026-07-04 08:35:01,49.5,Medium,VELOCITY_ABUSE,APPROVE,Closed,Fraud Ops - A,19
ALT00001429,TXN000025379,CUST000699,2026-07-04 09:31:44,51.2,Medium,IMPOSSIBLE_TRAVEL,APPROVE,Open,Fraud Ops - B,33
ALT00001430,TXN000012743,CUST001012,2026-07-04 12:17:21,85.0,High,ACCOUNT_TAKEOVER,DECLINE,Open,Fraud Ops - C,160
ALT00001431,TXN000014869,CUST001686,2026-07-04 15:49:22,67.4,Medium,IMPOSSIBLE_TRAVEL,CHALLENGE,Closed,Fraud Ops - A,238
ALT00001432,TXN000037711,CUST000040,2026-07-04 17:37:42,60.3,Medium,IMPOSSIBLE_TRAVEL,APPROVE,Open,Fraud Ops - B,230
ALT00001433,TXN000043758,CUST001179,2026-07-04 21:13:20,54.0,Medium,ATM_CASHOUT,APPROVE,Open,Fraud Ops - C,196
ALT00001434,TXN000005347,CUST001807,2026-07-05 01:03:18,65.7,Medium,NONE,CHALLENGE,Open,Fraud Ops - B,65
ALT00001435,TXN000002533,CUST001957,2026-07-05 01:21:28,70.6,Medium,NONE,CHALLENGE,Investigating,Fraud Ops - B,101
ALT00001436,TXN000027109,CUST001818,2026-07-05 01:54:45,66.4,Medium,CARD_TESTING,CHALLENGE,Open,Fraud Ops - C,68
ALT00001437,TXN000016658,CUST001371,2026-07-05 02:00:01,72.0,Medium,ATM_CASHOUT,CHALLENGE,Closed,Fraud Ops - A,158
ALT00001438,TXN000043869,CUST000925,2026-07-05 03:05:42,68.8,Medium,VELOCITY_ABUSE,CHALLENGE,Open,Fraud Ops - C,79
ALT00001439,TXN000028503,CUST001392,2026-07-05 03:46:31,72.3,Medium,NONE,CHALLENGE,Open,Fraud Ops - C,209
ALT00001440,TXN000007267,CUST001009,2026-07-05 04:02:18,66.4,Medium,NONE,CHALLENGE,Closed,Fraud Ops - B,80
ALT00001441,TXN000011404,CUST001343,2026-07-05 04:43:17,70.8,Medium,NONE,CHALLENGE,Investigating,Fraud Ops - A,197
ALT00001442,TXN000010597,CUST000975,2026-07-05 08:00:12,72.5,Medium,CARD_NOT_PRESENT,CHALLENGE,Open,Fraud Ops - C,132
ALT00001443,TXN000038274,CUST001419,2026-07-05 08:10:41,76.7,Medium,IMPOSSIBLE_TRAVEL,CHALLENGE,Open,Fraud Ops - B,201
ALT00001444,TXN000038298,CUST000150,2026-07-05 12:10:32,48.0,Medium,MERCHANT_COLLUSION,APPROVE,Open,Fraud Ops - C,127
ALT00001445,TXN000041310,CUST000477,2026-07-05 21:25:23,72.0,Medium,MERCHANT_COLLUSION,CHALLENGE,Investigating,Fraud Ops - A,238
ALT00001446,TXN000001806,CUST000438,2026-07-05 23:22:23,70.0,Medium,MULE_TRANSFER,CHALLENGE,Investigating,Fraud Ops - C,86
