device_id,customer_id,device_type,last_ip_address,device_trust_status,first_seen_date
DEV00156403,CUST001564,iOS,10.64.2.92,Known,2024-08-08
DEV00156501,CUST001565,ATM,10.65.0.160,Known,2025-01-06
DEV00156502,CUST001565,ATM,10.65.1.1,Known,2024-06-09
DEV00156601,CUST001566,POS,10.66.0.183,Trusted,2024-04-18
DEV00156602,CUST001566,POS,10.66.1.232,Trusted,2025-12-19
DEV00156701,CUST001567,Windows,10.67.0.192,Trusted,2023-12-09
DEV00156702,CUST001567,Android,10.67.1.43,Known,2024-09-25
DEV00156801,CUST001568,Windows,10.68.0.156,Trusted,2025-07-21
DEV00156802,CUST001568,ATM,10.68.1.161,Known,2025-12-25
DEV00156803,CUST001568,Windows,10.68.2.87,Trusted,2024-06-21
DEV00156901,CUST001569,POS,10.69.0.3,Known,2024-05-17
DEV00157001,CUST001570,iOS,10.70.0.72,Known,2025-08-17
DEV00157101,CUST001571,Windows,10.71.0.139,Trusted,2024-12-30
DEV00157102,CUST001571,ATM,10.71.1.28,Trusted,2024-02-24
DEV00157201,CUST001572,iOS,10.72.0.29,Trusted,2024-07-13
DEV00157301,CUST001573,Windows,10.73.0.92,New,2024-06-16
DEV00157401,CUST001574,Android,10.74.0.147,New,2024-07-20
DEV00157402,CUST001574,Android,10.74.1.248,Known,2025-01-29
DEV00157501,CUST001575,Android,10.75.0.225,Trusted,2024-02-23
DEV00157502,CUST001575,POS,10.75.1.128,Trusted,2025-05-14
DEV00157601,CUST001576,Android,10.76.0.106,Trusted,2024-02-23
DEV00157602,CUST001576,ATM,10.76.1.68,Known,2024-12-20
DEV00157603,CUST001576,ATM,10.76.2.153,Trusted,2024-03-02
DEV00157701,CUST001577,Windows,10.77.0.218,Trusted,2024-03-12
DEV00157801,CUST001578,ATM,10.78.0.32,New,2025-04-06
DEV00157802,CUST001578,ATM,10.78.1.228,Known,2024-06-14
DEV00157803,CUST001578,Android,10.78.2.35,New,2025-09-21
DEV00157901,CUST001579,Windows,10.79.0.207,New,2024-07-19
DEV00158001,CUST001580,Windows,10.80.0.211,New,2025-09-18
DEV00158101,CUST001581,POS,10.81.0.80,New,2025-11-28
DEV00158102,CUST001581,ATM,10.81.1.47,Trusted,2025-01-26
DEV00158103,CUST001581,Android,10.81.2.87,Trusted,2026-01-23
DEV00158201,CUST001582,Android,10.82.0.155,Trusted,2025-09-03
DEV00158301,CUST001583,iOS,10.83.0.68,Trusted,2024-03-05
DEV00158302,CUST001583,ATM,10.83.1.225,New,2024-06-05
DEV00158303,CUST001583,POS,10.83.2.39,Known,2025-12-16
DEV00158401,CUST001584,Android,10.84.0.206,New,2025-08-30
DEV00158501,CUST001585,iOS,10.85.0.107,Trusted,2023-12-08
DEV00158502,CUST001585,Windows,10.85.1.129,Trusted,2025-07-15
DEV00158601,CUST001586,Android,10.86.0.253,Trusted,2025-05-19
DEV00158602,CUST001586,Windows,10.86.1.94,Trusted,2024-07-13
DEV00158701,CUST001587,Windows,10.87.0.83,New,2025-11-12
DEV00158702,CUST001587,iOS,10.87.1.15,New,2025-03-17
DEV00158801,CUST001588,Windows,10.88.0.183,Trusted,2025-05-13
DEV00158802,CUST001588,Windows,10.88.1.57,Trusted,2024-04-21
DEV00158901,CUST001589,Android,10.89.0.153,New,2025-10-24
DEV00159001,CUST001590,iOS,10.90.0.76,Known,2024-05-27
DEV00159002,CUST001590,POS,10.90.1.128,Known,2024-01-06
DEV00159101,CUST001591,POS,10.91.0.40,New,2024-05-20
DEV00159102,CUST001591,Windows,10.91.1.56,New,2024-11-10
DEV00159103,CUST001591,iOS,10.91.2.132,Trusted,2024-09-16
DEV00159201,CUST001592,ATM,10.92.0.53,Trusted,2025-03-18
DEV00159202,CUST001592,POS,10.92.1.56,New,2024-07-12
DEV00159301,CUST001593,ATM,10.93.0.97,Trusted,2025-08-19
DEV00159401,CUST001594,Windows,10.94.0.182,Trusted,2024-05-28
DEV00159402,CUST001594,iOS,10.94.1.51,Trusted,2025-03-31
DEV00159501,CUST001595,iOS,10.95.0.65,Known,2025-07-05
DEV00159601,CUST001596,ATM,10.96.0.192,Trusted,2024-10-10
DEV00159701,CUST001597,POS,10.97.0.90,Known,2024-01-07
DEV00159702,CUST001597,POS,10.97.1.207,Known,2024-06-24
DEV00159801,CUST001598,iOS,10.98.0.126,New,2024-10-16
DEV00159802,CUST001598,ATM,10.98.1.134,New,2024-10-01
DEV00159901,CUST001599,POS,10.99.0.168,Known,2025-08-01
DEV00160001,CUST001600,iOS,10.100.0.157,Trusted,2025-02-23
DEV00160101,CUST001601,ATM,10.101.0.25,New,2023-11-28
DEV00160102,CUST001601,Windows,10.101.1.212,New,2024-02-11
DEV00160103,CUST001601,POS,10.101.2.5,Known,2024-04-28
DEV00160201,CUST001602,iOS,10.102.0.251,Trusted,2024-06-12
DEV00160202,CUST001602,ATM,10.102.1.31,Trusted,2025-07-30
DEV00160301,CUST001603,Android,10.103.0.171,Known,2025-01-26
DEV00160302,CUST001603,ATM,10.103.1.159,Trusted,2025-08-24
DEV00160401,CUST001604,POS,10.104.0.88,New,2024-08-29
DEV00160402,CUST001604,POS,10.104.1.177,New,2023-12-21
DEV00160501,CUST001605,ATM,10.105.0.14,Trusted,2025-01-05
DEV00160502,CUST001605,iOS,10.105.1.39,New,2024-12-22
DEV00160601,CUST001606,Android,10.106.0.90,Known,2024-04-28
DEV00160602,CUST001606,iOS,10.106.1.71,New,2025-05-18
DEV00160701,CUST001607,Windows,10.107.0.225,Trusted,2024-04-14
DEV00160702,CUST001607,POS,10.107.1.67,Known,2026-01-04
DEV00160801,CUST001608,POS,10.108.0.49,Trusted,2024-01-24
DEV00160802,CUST001608,POS,10.108.1.31,Trusted,2024-12-11
DEV00160901,CUST001609,ATM,10.109.0.56,Trusted,2024-02-08
DEV00161001,CUST001610,ATM,10.110.0.120,Known,2024-04-08
DEV00161002,CUST001610,ATM,10.110.1.69,New,2024-11-15
DEV00161101,CUST001611,Android,10.111.0.225,Trusted,2026-01-10
DEV00161201,CUST001612,POS,10.112.0.163,New,2025-07-08
DEV00161202,CUST001612,POS,10.112.1.51,Trusted,2026-01-09
DEV00161301,CUST001613,ATM,10.113.0.9,Trusted,2023-12-15
DEV00161401,CUST001614,iOS,10.114.0.227,New,2025-10-26
DEV00161501,CUST001615,POS,10.115.0.115,Trusted,2025-02-23
DEV00161502,CUST001615,POS,10.115.1.200,Trusted,2024-09-17
DEV00161601,CUST001616,POS,10.116.0.188,Known,2024-08-25
DEV00161602,CUST001616,iOS,10.116.1.207,Trusted,2025-06-12
DEV00161701,CUST001617,Android,10.117.0.49,Trusted,2024-10-26
DEV00161702,CUST001617,POS,10.117.1.223,Trusted,2024-03-23
DEV00161703,CUST001617,ATM,10.117.2.206,Known,2025-05-25
DEV00161801,CUST001618,Android,10.118.0.119,Known,2024-11-11
DEV00161901,CUST001619,Android,10.119.0.246,Trusted,2025-05-25
DEV00162001,CUST001620,iOS,10.120.0.237,Trusted,2026-01-05
DEV00162002,CUST001620,Android,10.120.1.38,Known,2025-06-25
DEV00162101,CUST001621,Windows,10.121.0.77,Known,2024-02-06
DEV00162201,CUST001622,POS,10.122.0.213,Trusted,2025-01-13
DEV00162301,CUST001623,iOS,10.123.0.223,Known,2025-01-23
DEV00162302,CUST001623,ATM,10.123.1.176,New,2023-12-01
DEV00162401,CUST001624,ATM,10.124.0.100,Trusted,2024-03-11
DEV00162402,CUST001624,Windows,10.124.1.4,Known,2024-08-25
DEV00162403,CUST001624,POS,10.124.2.73,Trusted,2024-02-01
DEV00162501,CUST001625,Windows,10.125.0.131,Trusted,2025-11-29
DEV00162502,CUST001625,POS,10.125.1.194,Trusted,2024-03-23
DEV00162601,CUST001626,POS,10.126.0.115,Trusted,2025-04-11
DEV00162701,CUST001627,ATM,10.127.0.119,Known,2024-01-26
DEV00162702,CUST001627,Android,10.127.1.112,New,2025-09-18
DEV00162703,CUST001627,iOS,10.127.2.174,Known,2024-11-26
DEV00162801,CUST001628,iOS,10.128.0.234,Trusted,2024-09-16
DEV00162901,CUST001629,Windows,10.129.0.87,Trusted,2025-04-10
DEV00162902,CUST001629,Windows,10.129.1.92,Known,2025-01-24
DEV00163001,CUST001630,POS,10.130.0.211,Known,2023-12-17
DEV00163101,CUST001631,iOS,10.131.0.24,New,2024-06-13
DEV00163102,CUST001631,iOS,10.131.1.58,New,2024-07-11
DEV00163201,CUST001632,Windows,10.132.0.96,Trusted,2024-05-30
DEV00163301,CUST001633,Android,10.133.0.48,Trusted,2024-03-21
DEV00163302,CUST001633,iOS,10.133.1.140,New,2024-08-18
DEV00163303,CUST001633,iOS,10.133.2.242,Trusted,2024-07-07
DEV00163401,CUST001634,iOS,10.134.0.77,Trusted,2025-07-25
DEV00163402,CUST001634,Windows,10.134.1.48,New,2024-11-12
DEV00163403,CUST001634,Windows,10.134.2.124,Known,2025-09-01
DEV00163501,CUST001635,POS,10.135.0.24,New,2024-11-03
DEV00163502,CUST001635,Windows,10.135.1.70,Trusted,2025-03-19
DEV00163601,CUST001636,Windows,10.136.0.207,New,2024-12-14
DEV00163602,CUST001636,Windows,10.136.1.168,Trusted,2025-07-15
DEV00163701,CUST001637,iOS,10.137.0.148,Trusted,2025-05-28
DEV00163801,CUST001638,POS,10.138.0.106,New,2025-03-29
DEV00163901,CUST001639,ATM,10.139.0.129,New,2024-07-05
DEV00163902,CUST001639,Android,10.139.1.14,Known,2025-02-20
DEV00164001,CUST001640,Windows,10.140.0.46,Trusted,2025-11-30
DEV00164002,CUST001640,Windows,10.140.1.39,Trusted,2024-03-01
DEV00164101,CUST001641,Windows,10.141.0.161,Trusted,2025-06-04
DEV00164102,CUST001641,iOS,10.141.1.82,Known,2025-12-12
DEV00164201,CUST001642,Android,10.142.0.200,Known,2025-09-22
DEV00164202,CUST001642,iOS,10.142.1.53,Trusted,2026-01-30
DEV00164203,CUST001642,ATM,10.142.2.11,Trusted,2024-01-08
DEV00164301,CUST001643,POS,10.143.0.154,Trusted,2025-02-24
DEV00164302,CUST001643,iOS,10.143.1.122,Trusted,2024-02-11
DEV00164401,CUST001644,Windows,10.144.0.32,Trusted,2025-12-21
DEV00164402,CUST001644,ATM,10.144.1.20,Trusted,2024-06-01
DEV00164501,CUST001645,iOS,10.145.0.22,Trusted,2024-11-03
DEV00164502,CUST001645,Windows,10.145.1.64,Trusted,2025-08-01
DEV00164601,CUST001646,Windows,10.146.0.39,New,2024-10-21
DEV00164602,CUST001646,iOS,10.146.1.229,Trusted,2024-03-12
DEV00164701,CUST001647,iOS,10.147.0.22,Trusted,2025-01-04
DEV00164801,CUST001648,POS,10.148.0.73,Known,2025-11-09
DEV00164802,CUST001648,ATM,10.148.1.85,New,2025-12-05
DEV00164901,CUST001649,Android,10.149.0.37,Trusted,2025-03-26
DEV00164902,CUST001649,Android,10.149.1.220,Trusted,2025-03-07
DEV00164903,CUST001649,Windows,10.149.2.140,Trusted,2023-11-26
DEV00165001,CUST001650,Windows,10.150.0.50,New,2024-02-14
DEV00165002,CUST001650,Android,10.150.1.1,Known,2025-10-01
DEV00165101,CUST001651,iOS,10.151.0.88,Trusted,2024-07-15
DEV00165201,CUST001652,POS,10.152.0.25,New,2024-01-05
DEV00165202,CUST001652,iOS,10.152.1.248,Trusted,2025-12-31
DEV00165301,CUST001653,ATM,10.153.0.74,New,2026-01-03
DEV00165401,CUST001654,ATM,10.154.0.219,New,2025-01-19
DEV00165501,CUST001655,ATM,10.155.0.7,Trusted,2024-04-25
DEV00165601,CUST001656,Android,10.156.0.209,Trusted,2024-04-02
DEV00165602,CUST001656,ATM,10.156.1.13,Trusted,2025-07-14
DEV00165603,CUST001656,iOS,10.156.2.128,New,2024-03-20
DEV00165701,CUST001657,ATM,10.157.0.35,New,2024-08-31
DEV00165702,CUST001657,iOS,10.157.1.226,Trusted,2025-10-16
DEV00165703,CUST001657,POS,10.157.2.86,New,2024-04-08
DEV00165801,CUST001658,Android,10.158.0.91,Trusted,2025-07-06
DEV00165901,CUST001659,Windows,10.159.0.28,New,2024-10-10
DEV00165902,CUST001659,Windows,10.159.1.226,New,2024-04-17
DEV00166001,CUST001660,Windows,10.160.0.222,Known,2024-04-01
DEV00166101,CUST001661,Windows,10.161.0.110,Trusted,2025-09-01
DEV00166102,CUST001661,ATM,10.161.1.208,New,2025-10-09
DEV00166201,CUST001662,Windows,10.162.0.165,New,2024-08-06
DEV00166301,CUST001663,ATM,10.163.0.130,Trusted,2025-10-07
DEV00166302,CUST001663,iOS,10.163.1.143,Trusted,2024-12-15
DEV00166401,CUST001664,Android,10.164.0.204,Trusted,2024-06-29
DEV00166402,CUST001664,Windows,10.164.1.176,New,2025-01-14
DEV00166501,CUST001665,Windows,10.165.0.53,Known,2025-05-23
DEV00166502,CUST001665,POS,10.165.1.237,Trusted,2025-11-22
DEV00166601,CUST001666,ATM,10.166.0.165,Known,2024-11-30
DEV00166602,CUST001666,iOS,10.166.1.226,Known,2025-07-14
DEV00166701,CUST001667,POS,10.167.0.165,Known,2025-05-04
DEV00166801,CUST001668,POS,10.168.0.205,Trusted,2024-09-01
DEV00166901,CUST001669,POS,10.169.0.228,Trusted,2025-10-20
DEV00166902,CUST001669,Android,10.169.1.84,New,2025-12-24
DEV00167001,CUST001670,iOS,10.170.0.1,Trusted,2025-09-27
DEV00167002,CUST001670,iOS,10.170.1.88,Known,2024-12-29
DEV00167101,CUST001671,POS,10.171.0.238,Known,2025-05-11
DEV00167201,CUST001672,Windows,10.172.0.35,Trusted,2025-05-11
DEV00167301,CUST001673,POS,10.173.0.188,Known,2025-04-30
DEV00167401,CUST001674,POS,10.174.0.30,New,2024-04-09
DEV00167402,CUST001674,POS,10.174.1.26,Known,2024-01-18
DEV00167501,CUST001675,POS,10.175.0.70,Trusted,2025-04-09
DEV00167502,CUST001675,Android,10.175.1.73,Trusted,2023-12-24
DEV00167503,CUST001675,Android,10.175.2.56,Known,2024-02-21
DEV00167601,CUST001676,Windows,10.176.0.180,Known,2024-11-11
DEV00167602,CUST001676,POS,10.176.1.251,New,2024-12-15
DEV00167603,CUST001676,Windows,10.176.2.160,Known,2024-07-24
DEV00167701,CUST001677,POS,10.177.0.32,Known,2025-07-20
DEV00167702,CUST001677,iOS,10.177.1.185,Trusted,2024-07-07
DEV00167801,CUST001678,POS,10.178.0.65,Trusted,2024-01-18
DEV00167901,CUST001679,iOS,10.179.0.240,Known,2025-08-22
DEV00167902,CUST001679,iOS,10.179.1.138,New,2024-11-06
DEV00168001,CUST001680,Windows,10.180.0.14,New,2024-09-20
DEV00168002,CUST001680,iOS,10.180.1.20,Trusted,2024-10-29
DEV00168101,CUST001681,iOS,10.181.0.89,Known,2025-07-28
DEV00168102,CUST001681,ATM,10.181.1.89,Known,2025-11-26
DEV00168201,CUST001682,POS,10.182.0.44,Trusted,2025-01-06
DEV00168301,CUST001683,POS,10.183.0.95,Trusted,2025-11-20
DEV00168302,CUST001683,Android,10.183.1.186,New,2024-03-04
DEV00168303,CUST001683,POS,10.183.2.152,Trusted,2024-03-12
DEV00168401,CUST001684,POS,10.184.0.157,New,2025-07-13
DEV00168402,CUST001684,Windows,10.184.1.117,New,2024-09-02
DEV00168403,CUST001684,ATM,10.184.2.181,New,2025-09-25
DEV00168501,CUST001685,Windows,10.185.0.87,Trusted,2025-07-15
DEV00168502,CUST001685,iOS,10.185.1.182,Trusted,2024-01-02
DEV00168503,CUST001685,Windows,10.185.2.157,Trusted,2025-02-06
DEV00168601,CUST001686,Windows,10.186.0.188,Trusted,2025-02-22
DEV00168602,CUST001686,Android,10.186.1.65,Trusted,2024-09-15
DEV00168701,CUST001687,Android,10.187.0.36,Trusted,2024-11-06
DEV00168702,CUST001687,Android,10.187.1.228,Trusted,2025-02-04
DEV00168703,CUST001687,Windows,10.187.2.173,New,2024-01-03
DEV00168801,CUST001688,POS,10.188.0.216,Trusted,2025-06-01
DEV00168802,CUST001688,Android,10.188.1.230,Trusted,2024-08-02
DEV00168901,CUST001689,Android,10.189.0.63,New,2025-04-02
DEV00168902,CUST001689,POS,10.189.1.244,Known,2024-01-30
DEV00168903,CUST001689,Android,10.189.2.174,Trusted,2025-12-17
DEV00169001,CUST001690,POS,10.190.0.115,Trusted,2025-07-27
DEV00169002,CUST001690,Android,10.190.1.73,New,2026-01-20
DEV00169101,CUST001691,Android,10.191.0.207,Trusted,2025-04-05
DEV00169201,CUST001692,iOS,10.192.0.174,Trusted,2024-05-30
DEV00169301,CUST001693,ATM,10.193.0.122,New,2025-01-17
DEV00169302,CUST001693,Android,10.193.1.56,New,2024-10-13
DEV00169401,CUST001694,Android,10.194.0.71,Known,2025-10-04
DEV00169501,CUST001695,POS,10.195.0.231,Trusted,2024-09-08
DEV00169502,CUST001695,POS,10.195.1.169,New,2023-11-26
DEV00169503,CUST001695,Windows,10.195.2.187,Trusted,2025-05-23
DEV00169601,CUST001696,Windows,10.196.0.154,Trusted,2023-12-08
DEV00169602,CUST001696,iOS,10.196.1.150,Trusted,2024-10-30
DEV00169701,CUST001697,Windows,10.197.0.185,Known,2023-12-20
DEV00169702,CUST001697,iOS,10.197.1.173,Known,2025-05-03
DEV00169801,CUST001698,Android,10.198.0.117,Trusted,2024-03-07
DEV00169901,CUST001699,Android,10.199.0.242,Trusted,2024-02-21
DEV00169902,CUST001699,Windows,10.199.1.142,New,2024-12-09
DEV00170001,CUST001700,Android,10.200.0.251,Trusted,2024-09-04
DEV00170101,CUST001701,Windows,10.201.0.216,New,2024-03-27
DEV00170201,CUST001702,ATM,10.202.0.114,Trusted,2025-05-09
DEV00170301,CUST001703,Android,10.203.0.209,Known,2025-01-31
DEV00170401,CUST001704,iOS,10.204.0.187,Trusted,2025-02-03
DEV00170402,CUST001704,ATM,10.204.1.207,New,2025-04-03
DEV00170501,CUST001705,Android,10.205.0.152,Trusted,2024-04-16
DEV00170601,CUST001706,ATM,10.206.0.168,Trusted,2023-12-27
DEV00170602,CUST001706,Windows,10.206.1.209,Trusted,2024-07-07
DEV00170701,CUST001707,Android,10.207.0.137,Known,2025-02-28
DEV00170702,CUST001707,Windows,10.207.1.54,New,2023-12-12
DEV00170801,CUST001708,iOS,10.208.0.50,Known,2024-07-12
DEV00170901,CUST001709,Windows,10.209.0.12,New,2024-01-29
DEV00170902,CUST001709,POS,10.209.1.23,New,2025-06-29
DEV00171001,CUST001710,POS,10.210.0.63,Trusted,2025-03-24
DEV00171002,CUST001710,ATM,10.210.1.73,Trusted,2025-12-13
DEV00171101,CUST001711,ATM,10.211.0.152,Trusted,2024-07-05
DEV00171102,CUST001711,Windows,10.211.1.232,Known,2024-04-03
DEV00171201,CUST001712,Android,10.212.0.24,New,2025-12-01
DEV00171202,CUST001712,POS,10.212.1.214,Trusted,2025-09-09
DEV00171301,CUST001713,Windows,10.213.0.16,Trusted,2023-12-26
DEV00171401,CUST001714,ATM,10.214.0.152,Known,2024-06-27
DEV00171501,CUST001715,Android,10.215.0.127,Known,2024-03-05
DEV00171601,CUST001716,ATM,10.216.0.27,New,2024-12-09
DEV00171602,CUST001716,Windows,10.216.1.182,Trusted,2023-12-09
DEV00171701,CUST001717,iOS,10.217.0.182,Trusted,2024-08-05
DEV00171801,CUST001718,iOS,10.218.0.53,Trusted,2025-03-12
DEV00171802,CUST001718,Windows,10.218.1.56,Trusted,2024-04-17
DEV00171901,CUST001719,Android,10.219.0.66,Trusted,2024-04-28
DEV00172001,CUST001720,Android,10.220.0.92,Trusted,2026-01-27
DEV00172101,CUST001721,ATM,10.221.0.254,Trusted,2025-04-25
DEV00172102,CUST001721,Android,10.221.1.190,Known,2024-08-20
DEV00172103,CUST001721,Windows,10.221.2.14,Trusted,2024-03-02
DEV00172201,CUST001722,Android,10.222.0.144,New,2025-11-05
DEV00172301,CUST001723,Windows,10.223.0.208,New,2025-02-06
DEV00172401,CUST001724,Windows,10.224.0.4,Trusted,2024-01-11
DEV00172402,CUST001724,Windows,10.224.1.32,Trusted,2026-01-07
DEV00172501,CUST001725,Android,10.225.0.78,Known,2025-12-18
DEV00172502,CUST001725,Windows,10.225.1.159,New,2025-08-04
DEV00172503,CUST001725,iOS,10.225.2.101,New,2024-05-05
DEV00172601,CUST001726,Windows,10.226.0.196,Known,2025-12-15
DEV00172602,CUST001726,Windows,10.226.1.233,New,2025-09-04
DEV00172603,CUST001726,Android,10.226.2.125,New,2025-05-09
DEV00172701,CUST001727,POS,10.227.0.81,New,2025-04-29
DEV00172702,CUST001727,POS,10.227.1.20,Trusted,2025-12-07
DEV00172801,CUST001728,iOS,10.228.0.117,New,2025-12-09
DEV00172802,CUST001728,Android,10.228.1.248,Trusted,2025-04-21
DEV00172901,CUST001729,Windows,10.229.0.11,New,2024-04-28
DEV00173001,CUST001730,ATM,10.230.0.244,Trusted,2025-02-15
DEV00173101,CUST001731,iOS,10.231.0.37,Known,2025-07-30
DEV00173102,CUST001731,Windows,10.231.1.199,New,2025-01-07
DEV00173201,CUST001732,Windows,10.232.0.19,Trusted,2024-04-19
DEV00173301,CUST001733,ATM,10.233.0.12,Trusted,2024-09-08
DEV00173401,CUST001734,ATM,10.234.0.144,New,2025-11-08
DEV00173501,CUST001735,ATM,10.235.0.110,Trusted,2024-08-13
DEV00173502,CUST001735,iOS,10.235.1.75,New,2025-03-23
DEV00173503,CUST001735,Android,10.235.2.71,Trusted,2024-09-18
DEV00173601,CUST001736,iOS,10.236.0.35,Trusted,2024-02-01
DEV00173701,CUST001737,Android,10.237.0.75,Known,2024-08-26
DEV00173801,CUST001738,Windows,10.238.0.107,Trusted,2024-06-20
DEV00173802,CUST001738,Android,10.238.1.229,Trusted,2024-12-16
DEV00173901,CUST001739,Windows,10.239.0.124,New,2025-12-15
DEV00173902,CUST001739,POS,10.239.1.91,Trusted,2026-01-23
DEV00174001,CUST001740,POS,10.240.0.129,New,2025-09-06
DEV00174002,CUST001740,ATM,10.240.1.93,Known,2024-01-04
DEV00174003,CUST001740,Windows,10.240.2.37,Trusted,2026-01-26
DEV00174101,CUST001741,Android,10.241.0.16,New,2024-09-28
DEV00174102,CUST001741,iOS,10.241.1.79,New,2024-11-15
DEV00174201,CUST001742,Android,10.242.0.103,Known,2025-05-19
DEV00174202,CUST001742,POS,10.242.1.137,Known,2025-02-14
DEV00174301,CUST001743,POS,10.243.0.55,Known,2025-11-18
DEV00174302,CUST001743,ATM,10.243.1.246,Trusted,2024-04-06
DEV00174401,CUST001744,POS,10.244.0.112,Known,2025-11-23
DEV00174402,CUST001744,ATM,10.244.1.168,Trusted,2025-03-03
DEV00174501,CUST001745,POS,10.245.0.73,Trusted,2024-11-16
DEV00174502,CUST001745,POS,10.245.1.221,Known,2025-10-04
DEV00174601,CUST001746,iOS,10.246.0.139,New,2025-08-22
DEV00174701,CUST001747,ATM,10.247.0.177,Trusted,2025-08-30
DEV00174702,CUST001747,Android,10.247.1.25,New,2025-02-21
DEV00174801,CUST001748,POS,10.248.0.24,Known,2026-01-17
DEV00174901,CUST001749,iOS,10.249.0.193,Known,2025-12-12
DEV00174902,CUST001749,ATM,10.249.1.72,Known,2026-01-17
DEV00175001,CUST001750,Android,10.0.0.7,Trusted,2024-10-09
DEV00175101,CUST001751,Windows,10.1.0.66,New,2024-12-20
DEV00175102,CUST001751,Android,10.1.1.113,Trusted,2024-11-03
DEV00175201,CUST001752,iOS,10.2.0.156,Known,2025-08-01
DEV00175202,CUST001752,ATM,10.2.1.182,Trusted,2025-09-11
DEV00175203,CUST001752,Android,10.2.2.89,Trusted,2024-04-14
DEV00175301,CUST001753,ATM,10.3.0.122,Trusted,2025-06-25
DEV00175302,CUST001753,POS,10.3.1.18,Trusted,2024-05-24
DEV00175401,CUST001754,Windows,10.4.0.206,Trusted,2025-11-06
DEV00175501,CUST001755,Windows,10.5.0.49,New,2025-05-19
DEV00175502,CUST001755,iOS,10.5.1.101,Known,2025-04-09
DEV00175601,CUST001756,iOS,10.6.0.236,New,2024-12-20
DEV00175701,CUST001757,POS,10.7.0.193,Known,2025-06-22
DEV00175801,CUST001758,ATM,10.8.0.95,New,2025-09-30
DEV00175802,CUST001758,ATM,10.8.1.43,Known,2024-10-15
DEV00175901,CUST001759,Windows,10.9.0.76,New,2024-01-10
DEV00176001,CUST001760,Windows,10.10.0.181,Known,2024-06-17
DEV00176002,CUST001760,ATM,10.10.1.84,New,2026-01-19
DEV00176101,CUST001761,iOS,10.11.0.23,Trusted,2024-07-03
DEV00176102,CUST001761,iOS,10.11.1.48,Trusted,2025-03-04
DEV00176201,CUST001762,Android,10.12.0.73,Trusted,2024-11-18
DEV00176202,CUST001762,Windows,10.12.1.55,Trusted,2025-07-26
DEV00176301,CUST001763,iOS,10.13.0.156,Trusted,2025-08-14
DEV00176302,CUST001763,POS,10.13.1.164,Known,2025-12-29
DEV00176401,CUST001764,POS,10.14.0.120,Trusted,2024-03-27
DEV00176501,CUST001765,POS,10.15.0.57,New,2024-03-02
DEV00176502,CUST001765,Android,10.15.1.175,Known,2025-06-30
DEV00176601,CUST001766,iOS,10.16.0.97,New,2024-07-01
DEV00176602,CUST001766,iOS,10.16.1.54,Trusted,2025-03-02
DEV00176701,CUST001767,iOS,10.17.0.65,Known,2024-11-17
DEV00176801,CUST001768,POS,10.18.0.248,Trusted,2025-04-28
DEV00176802,CUST001768,Windows,10.18.1.155,Known,2026-01-12
DEV00176901,CUST001769,POS,10.19.0.250,Trusted,2024-02-19
DEV00177001,CUST001770,POS,10.20.0.249,Trusted,2024-04-25
DEV00177002,CUST001770,POS,10.20.1.142,Trusted,2025-10-30
DEV00177101,CUST001771,iOS,10.21.0.174,Trusted,2025-04-08
DEV00177102,CUST001771,Android,10.21.1.152,Trusted,2025-11-11
DEV00177201,CUST001772,Windows,10.22.0.103,Trusted,2026-01-24
DEV00177202,CUST001772,Android,10.22.1.177,Trusted,2024-03-31
DEV00177301,CUST001773,iOS,10.23.0.201,New,2025-10-07
DEV00177302,CUST001773,Windows,10.23.1.234,Trusted,2025-03-17
DEV00177401,CUST001774,Android,10.24.0.160,Trusted,2024-03-30
DEV00177501,CUST001775,iOS,10.25.0.68,Trusted,2024-07-21
DEV00177601,CUST001776,iOS,10.26.0.228,New,2024-09-13
DEV00177701,CUST001777,Windows,10.27.0.25,Known,2025-07-22
DEV00177801,CUST001778,Windows,10.28.0.243,Trusted,2025-01-27
DEV00177901,CUST001779,ATM,10.29.0.238,New,2024-10-31
DEV00177902,CUST001779,Android,10.29.1.60,New,2024-09-02
DEV00178001,CUST001780,Windows,10.30.0.184,Trusted,2025-11-06
DEV00178002,CUST001780,ATM,10.30.1.232,Trusted,2024-11-05
DEV00178101,CUST001781,iOS,10.31.0.66,Trusted,2024-11-20
DEV00178201,CUST001782,ATM,10.32.0.13,New,2025-04-28
DEV00178301,CUST001783,Android,10.33.0.79,Known,2024-07-24
DEV00178302,CUST001783,Android,10.33.1.241,Trusted,2024-07-25
DEV00178303,CUST001783,POS,10.33.2.31,Trusted,2025-09-26
DEV00178401,CUST001784,ATM,10.34.0.189,Trusted,2025-10-25
DEV00178402,CUST001784,ATM,10.34.1.10,Trusted,2025-10-27
DEV00178403,CUST001784,ATM,10.34.2.109,Known,2025-02-26
DEV00178501,CUST001785,POS,10.35.0.224,Trusted,2024-11-07
DEV00178502,CUST001785,ATM,10.35.1.169,Trusted,2025-03-07
DEV00178601,CUST001786,iOS,10.36.0.251,New,2025-08-09
DEV00178602,CUST001786,POS,10.36.1.156,Trusted,2025-06-25
DEV00178701,CUST001787,Windows,10.37.0.137,Known,2025-05-04
DEV00178702,CUST001787,iOS,10.37.1.174,New,2025-05-22
DEV00178801,CUST001788,iOS,10.38.0.122,Trusted,2025-02-24
DEV00178901,CUST001789,Android,10.39.0.96,New,2024-02-25
